1 1 130   2.60000000000E-002  2.50000000000E-002  0.00000000000E+000  3.93875342513E-005  5.83059168718E-005  1.68035169211E-006  6.46133052295E-003  0.00000000000E+000  1.02418798249E+006  1.75556391588E+001  2.94144777688E+002 -2.19268435814E-013
1 1 158   3.16000000000E-002  2.50000000000E-002  0.00000000000E+000  6.60593164594E-005  6.07284223326E-005  8.65497382547E-007  7.76290244458E-003  0.00000000000E+000  1.66546667042E+006  2.85478177804E+001  2.93641671141E+002 -7.38685767102E-013
1 1 125   2.50000000000E-002  2.50000000000E-002  0.00000000000E+000  3.55060937745E-005  5.71025962872E-005  2.23104105792E-006  6.28979842879E-003  0.00000000000E+000  9.35299425512E+005  1.60319975439E+001  2.94204882290E+002 -2.93052925060E-013
1 1 126   2.52000000000E-002  2.50000000000E-002  0.00000000000E+000  3.62754559341E-005  5.73483655091E-005  2.20540495581E-006  6.32363053225E-003  0.00000000000E+000  9.52907562715E+005  1.63338191902E+001  2.94193061320E+002 -2.91297641406E-013
1 1 127   2.54000000000E-002  2.50000000000E-002  0.00000000000E+000  3.70448180937E-005  5.75941347309E-005  2.17976885370E-006  6.35746263571E-003  0.00000000000E+000  9.70515699917E+005  1.66356408365E+001  2.94181240350E+002 -2.89542357751E-013
1 1 128   2.56000000000E-002  2.50000000000E-002  0.00000000000E+000  3.78141802533E-005  5.78399039527E-005  2.15413275159E-006  6.39129473918E-003  0.00000000000E+000  9.88123837120E+005  1.69374624828E+001  2.94169419380E+002 -2.87787074097E-013
1 1 129   2.58000000000E-002  2.50000000000E-002  0.00000000000E+000  3.85835424129E-005  5.80856731746E-005  2.12849664948E-006  6.42512684264E-003  0.00000000000E+000  1.00573197432E+006  1.72392841291E+001  2.94157598409E+002 -2.86031790442E-013
1 1 159   3.18000000000E-002  2.50000000000E-002  0.00000000000E+000  6.71656545037E-005  6.06507758519E-005  9.15342815282E-007  7.82029340249E-003  0.00000000000E+000  1.69389629544E+006  2.90351308976E+001  2.93617419916E+002 -6.97607759551E-013
1 1 160   3.20000000000E-002  2.50000000000E-002  0.00000000000E+000  6.82916201634E-005  6.05479530230E-005  9.01957333125E-007  7.87916838475E-003  0.00000000000E+000  1.72318712922E+006  2.95372060218E+001  2.93592203310E+002 -2.62917715797E-013
1 1 161   3.22000000000E-002  2.50000000000E-002  0.00000000000E+000  6.94175858230E-005  6.04451301941E-005  8.88571850968E-007  7.93804336702E-003  0.00000000000E+000  1.75247796300E+006  3.00392811459E+001  2.93566986705E+002  1.71772327957E-013
1 1 12   2.40000000000E-003  2.50000000000E-002  0.00000000000E+000  5.08802900658E-007  6.19832766509E-006  5.45318588333E-007  5.18265420351E-003  0.00000000000E+000  8.05752414132E+003  1.38114280540E-001  2.94552472673E+002 -5.64208887279E-014
1 1 120   2.40000000000E-002  2.50000000000E-002  0.00000000000E+000  3.18930435550E-005  5.57133914192E-005  1.37347882189E-006  6.13347611571E-003  0.00000000000E+000  8.52747538278E+005  1.46169729889E+001  2.94257642959E+002  5.20814857849E-013
1 1 121   2.42000000000E-002  2.50000000000E-002  0.00000000000E+000  3.26084958491E-005  5.59960718692E-005  1.47530662525E-006  6.16444435141E-003  0.00000000000E+000  8.69092697718E+005  1.48971458927E+001  2.94247282721E+002  3.40813927883E-013
1 1 122   2.44000000000E-002  2.50000000000E-002  0.00000000000E+000  3.33239481432E-005  5.62787523192E-005  1.57713442860E-006  6.19541258711E-003  0.00000000000E+000  8.85437857158E+005  1.51773187966E+001  2.94236922483E+002  1.60812997918E-013
1 1 123   2.46000000000E-002  2.50000000000E-002  0.00000000000E+000  3.40394004373E-005  5.65614327693E-005  1.67896223196E-006  6.22638082280E-003  0.00000000000E+000  9.01783016598E+005  1.54574917004E+001  2.94226562246E+002 -1.91879320481E-014
1 1 124   2.48000000000E-002  2.50000000000E-002  0.00000000000E+000  3.47548527314E-005  5.68441132193E-005  1.78079003531E-006  6.25734905850E-003  0.00000000000E+000  9.18128176038E+005  1.57376646042E+001  2.94216202008E+002 -1.99188862014E-013
1 1 168   3.36000000000E-002  2.50000000000E-002  0.00000000000E+000  7.76157067506E-005  5.92873433414E-005  2.74224231132E-007  8.37500058383E-003  0.00000000000E+000  1.97279153533E+006  3.38156831773E+001  2.93373595480E+002 -4.24002902064E-013
1 1 80   1.60000000000E-002  2.50000000000E-002  0.00000000000E+000  1.14221508422E-005  4.01264024823E-005  1.03306680121E-006  5.38039875656E-003  0.00000000000E+000  3.60358099578E+005  6.17690977860E+000  2.94494060802E+002 -1.59984161281E-013
1 1 81   1.62000000000E-002  2.50000000000E-002  0.00000000000E+000  1.17872218627E-005  4.05777973509E-005  1.19559586899E-006  5.39147388537E-003  0.00000000000E+000  3.69970344051E+005  6.34167357037E+000  2.94490851647E+002 -6.87428647330E-014
1 1 82   1.64000000000E-002  2.50000000000E-002  0.00000000000E+000  1.21522928832E-005  4.10291922195E-005  1.35812493677E-006  5.40254901418E-003  0.00000000000E+000  3.79582588525E+005  6.50643736214E+000  2.94487642492E+002  2.24984318146E-014
1 1 83   1.66000000000E-002  2.50000000000E-002  0.00000000000E+000  1.25173639037E-005  4.14805870881E-005  1.52065400455E-006  5.41362414299E-003  0.00000000000E+000  3.89194832998E+005  6.67120115392E+000  2.94484433336E+002  1.13739728362E-013
1 1 84   1.68000000000E-002  2.50000000000E-002  0.00000000000E+000  1.28824349242E-005  4.19319819566E-005  1.68318307233E-006  5.42469927180E-003  0.00000000000E+000  3.98807077472E+005  6.83596494569E+000  2.94481224181E+002  2.04981024910E-013
1 1 85   1.70000000000E-002  2.50000000000E-002  0.00000000000E+000  1.32475059447E-005  4.23833768252E-005  1.84571214011E-006  5.43577440061E-003  0.00000000000E+000  4.08419321945E+005  7.00072873746E+000  2.94478015025E+002  2.96222321458E-013
1 1 86   1.72000000000E-002  2.50000000000E-002  0.00000000000E+000  1.36125769652E-005  4.28347716938E-005  2.00824120789E-006  5.44684952941E-003  0.00000000000E+000  4.18031566419E+005  7.16549252923E+000  2.94474805870E+002  3.87463618005E-013
1 1 79   1.58000000000E-002  2.50000000000E-002  0.00000000000E+000  1.10709409203E-005  3.96706840720E-005  9.69705979094E-007  5.36997328797E-003  0.00000000000E+000  3.50991587273E+005  6.01635808983E+000  2.94497065610E+002 -2.25254891271E-013
1 1 165   3.30000000000E-002  2.50000000000E-002  0.00000000000E+000  7.40376580394E-005  5.98762203844E-005  2.28199630967E-007  8.18435374508E-003  0.00000000000E+000  1.87512594660E+006  3.21415941788E+001  2.93460057165E+002 -1.32511311967E-012
1 1 166   3.32000000000E-002  2.50000000000E-002  0.00000000000E+000  7.52295643514E-005  5.96811097464E-005  2.45473361999E-007  8.24779819754E-003  0.00000000000E+000  1.90763710563E+006  3.26988690016E+001  2.93431282441E+002 -9.98238047219E-013
1 1 167   3.34000000000E-002  2.50000000000E-002  0.00000000000E+000  7.64214706634E-005  5.94859991083E-005  2.62747093032E-007  8.31124265001E-003  0.00000000000E+000  1.94014826465E+006  3.32561438244E+001  2.93402507717E+002 -6.71362974772E-013
1 1 156   3.12000000000E-002  2.50000000000E-002  0.00000000000E+000  6.38735667007E-005  6.08499645140E-005  4.10750049736E-007  7.65111152449E-003  0.00000000000E+000  1.60977217971E+006  2.75931567233E+001  2.93688880792E+002 -4.64958211071E-013
1 1 157   3.14000000000E-002  2.50000000000E-002  0.00000000000E+000  6.49622787396E-005  6.07943484522E-005  7.14436110614E-007  7.70646832268E-003  0.00000000000E+000  1.63744068504E+006  2.80674234633E+001  2.93665473315E+002 -6.42144929930E-013
1 1 119   2.38000000000E-002  2.50000000000E-002  0.00000000000E+000  3.11820097287E-005  5.54278751782E-005  1.31136147133E-006  6.10274418129E-003  0.00000000000E+000  8.36498183294E+005  1.43384422723E+001  2.94267889793E+002  6.46796025930E-013
1 1 153   3.06000000000E-002  2.50000000000E-002  0.00000000000E+000  6.06737967747E-005  6.09374095415E-005  1.36268280255E-007  7.48848519337E-003  0.00000000000E+000  1.52948107779E+006  2.62168843620E+001  2.93756066826E+002  6.41434208177E-013
1 1 154   3.08000000000E-002  2.50000000000E-002  0.00000000000E+000  6.17348783038E-005  6.09147766760E-005  1.77835165515E-007  7.54242888806E-003  0.00000000000E+000  1.55602363088E+006  2.66718511186E+001  2.93733920564E+002  2.53226481972E-013
1 1 155   3.10000000000E-002  2.50000000000E-002  0.00000000000E+000  6.27990142005E-005  6.08886121057E-005  2.43944033964E-007  7.59649712853E-003  0.00000000000E+000  1.58268432473E+006  2.71288429297E+001  2.93711639364E+002 -1.54783006353E-013
1 1 150   3.00000000000E-002  2.50000000000E-002  0.00000000000E+000  5.75793859216E-005  6.09046168061E-005  1.96221102756E-007  7.33238436432E-003  0.00000000000E+000  1.45323543899E+006  2.49099554144E+001  2.93818659499E+002 -2.26324512063E-013
1 1 151   3.02000000000E-002  2.50000000000E-002  0.00000000000E+000  5.86036697251E-005  6.09235688297E-005  1.93857648819E-007  7.38382469906E-003  0.00000000000E+000  1.47838037595E+006  2.53409655877E+001  2.93798101592E+002  3.16964858761E-013
