1 1 56   1.12000000000E-002  2.50000000000E-002  0.00000000000E+000  4.95019014585E-005  0.00000000000E+000  2.89415913596E-008  8.83976592545E-003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  2.30309866291E-002  7.03446221405E+003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -4.16806010280E+000
1 1 57   1.14000000000E-002  2.50000000000E-002  0.00000000000E+000  5.03858921319E-005  0.00000000000E+000  2.89415913596E-008  8.83976867990E-003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  2.30309866291E-002  7.03446440598E+003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -4.24249211751E+000
1 1 144   2.88000000000E-002  2.50000000000E-002  0.00000000000E+000  1.27306659162E-004  0.00000000000E+000 -1.17128850508E-008  8.84208404390E-003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -9.32081776847E-003  7.03630691410E+003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -1.07192207014E+001
1 1 145   2.90000000000E-002  2.50000000000E-002  0.00000000000E+000  1.28191001946E-004  0.00000000000E+000 -1.17128850508E-008  8.84209324833E-003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -9.32081776847E-003  7.03631423875E+003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -1.07936823639E+001
1 1 146   2.92000000000E-002  2.50000000000E-002  0.00000000000E+000  1.29075344730E-004  0.00000000000E+000 -1.17128850508E-008  8.84210245275E-003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -9.32081776847E-003  7.03632156340E+003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -1.08681440263E+001
1 1 113   2.26000000000E-002  2.50000000000E-002  0.00000000000E+000  9.98946972941E-005  0.00000000000E+000 -7.54969902801E-008  8.84097932450E-003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -6.00785959582E-002  7.03542780634E+003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -8.41113351216E+000
1 1 147   2.94000000000E-002  2.50000000000E-002  0.00000000000E+000  1.29959686299E-004  0.00000000000E+000 -5.27046766299E-009  8.84210511448E-003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -4.19410490486E-003  7.03632368154E+003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -1.09426055864E+001
1 1 114   2.28000000000E-002  2.50000000000E-002  0.00000000000E+000  1.00778886230E-004  0.00000000000E+000 -8.81256110169E-008  8.84114583735E-003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -7.01281330317E-002  7.03556031305E+003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -8.48558222060E+000
1 1 115   2.30000000000E-002  2.50000000000E-002  0.00000000000E+000  1.01663090071E-004  0.00000000000E+000 -8.81256110169E-008  8.84115347128E-003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -7.01281330317E-002  7.03556638794E+003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -8.56003218401E+000
1 1 83   1.66000000000E-002  2.50000000000E-002  0.00000000000E+000  7.33708649812E-005  0.00000000000E+000 -5.33394145866E-008  8.84038046685E-003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -4.24461574654E-002  7.03495125056E+003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -6.17782683142E+000
1 1 84   1.68000000000E-002  2.50000000000E-002  0.00000000000E+000  7.42549546793E-005  0.00000000000E+000 -5.33394145866E-008  8.84038630127E-003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -4.24461574654E-002  7.03495589344E+003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -6.25226718400E+000
1 1 85   1.70000000000E-002  2.50000000000E-002  0.00000000000E+000  7.51390443774E-005  0.00000000000E+000 -5.33394145866E-008  8.84039213569E-003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -4.24461574654E-002  7.03496053633E+003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -6.32670753658E+000
1 1 86   1.72000000000E-002  2.50000000000E-002  0.00000000000E+000  7.60231340755E-005  0.00000000000E+000 -5.33394145866E-008  8.84039797010E-003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -4.24461574654E-002  7.03496517921E+003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -6.40114788916E+000
1 1 160   3.20000000000E-002  2.50000000000E-002  0.00000000000E+000  1.41456693663E-004  0.00000000000E+000  6.87190573889E-009  8.84267929976E-003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  5.46848883403E-003  7.03678060367E+003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -1.19106536064E+001
1 1 161   3.22000000000E-002  2.50000000000E-002  0.00000000000E+000  1.42341125184E-004  0.00000000000E+000  6.87190573889E-009  8.84268941023E-003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  5.46848883403E-003  7.03678864932E+003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -1.19851227405E+001
1 1 108   2.16000000000E-002  2.50000000000E-002  0.00000000000E+000  9.54738047125E-005  0.00000000000E+000 -3.01446388268E-008  8.84098280058E-003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -2.39883413850E-002  7.03543057252E+003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -8.03889435679E+000
1 1 109   2.18000000000E-002  2.50000000000E-002  0.00000000000E+000  9.63579845252E-005  0.00000000000E+000 -3.01446388268E-008  8.84099006230E-003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -2.39883413850E-002  7.03543635121E+003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -8.11334229702E+000
1 1 110   2.20000000000E-002  2.50000000000E-002  0.00000000000E+000  9.72421643380E-005  0.00000000000E+000 -3.01446388268E-008  8.84099732403E-003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -2.39883413850E-002  7.03544212990E+003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -8.18779023726E+000
1 1 111   2.22000000000E-002  2.50000000000E-002  0.00000000000E+000  9.81263441507E-005  0.00000000000E+000 -3.01446388268E-008  8.84100458575E-003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -2.39883413850E-002  7.03544790860E+003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -8.26223817749E+000
1 1 112   2.24000000000E-002  2.50000000000E-002  0.00000000000E+000  9.90105239634E-005  0.00000000000E+000 -3.01446388268E-008  8.84101184747E-003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -2.39883413850E-002  7.03545368729E+003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -8.33668611772E+000
1 1 158   3.16000000000E-002  2.50000000000E-002  0.00000000000E+000  1.39687873132E-004  0.00000000000E+000 -1.82401977897E-009  8.84253958381E-003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -1.45150882060E-003  7.03666942124E+003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -1.17617189177E+001
1 1 159   3.18000000000E-002  2.50000000000E-002  0.00000000000E+000  1.40572280589E-004  0.00000000000E+000 -1.82401977897E-009  8.84254923722E-003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -1.45150882060E-003  7.03667710318E+003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -1.18361860256E+001
1 1 87   1.74000000000E-002  2.50000000000E-002  0.00000000000E+000  7.69072215006E-005  0.00000000000E+000 -7.64354126780E-009  8.84037330461E-003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -6.08253687749E-003  7.03494555103E+003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -6.47558805035E+000
1 1 88   1.76000000000E-002  2.50000000000E-002  0.00000000000E+000  7.77913051421E-005  0.00000000000E+000 -7.64354126780E-009  8.84037858638E-003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -6.08253687749E-003  7.03494975413E+003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -6.55002789297E+000
1 1 89   1.78000000000E-002  2.50000000000E-002  0.00000000000E+000  7.86753887837E-005  0.00000000000E+000 -7.64354126780E-009  8.84038386816E-003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -6.08253687749E-003  7.03495395723E+003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -6.62446773559E+000
1 1 90   1.80000000000E-002  2.50000000000E-002  0.00000000000E+000  7.95594724253E-005  0.00000000000E+000 -7.64354126780E-009  8.84038914993E-003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -6.08253687749E-003  7.03495816034E+003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -6.69890757821E+000
1 1 123   2.46000000000E-002  2.50000000000E-002  0.00000000000E+000  1.08736774779E-004  0.00000000000E+000 -8.29416461623E-008  8.84127230134E-003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -6.60028648745E-002  7.03566094990E+003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -9.15563643643E+000
1 1 0   0.00000000000E+000  2.50000000000E-002  0.00000000000E+000 -8.64923511644E-014  0.00000000000E+000 -5.44600091344E-009  8.83942382103E-003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -4.33378982728E-003  7.03418997601E+003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  7.28265618899E-009
1 1 137   2.74000000000E-002  2.50000000000E-002  0.00000000000E+000  1.21116454602E-004  0.00000000000E+000 -1.44264377666E-008  8.84184579792E-003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -1.14801944088E-002  7.03611732397E+003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -1.01980054775E+001
1 1 138   2.76000000000E-002  2.50000000000E-002  0.00000000000E+000  1.22000762056E-004  0.00000000000E+000 -1.44264377666E-008  8.84185468243E-003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -1.14801944088E-002  7.03612439405E+003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -1.02724641651E+001
1 1 139   2.78000000000E-002  2.50000000000E-002  0.00000000000E+000  1.22885069509E-004  0.00000000000E+000 -1.44264377666E-008  8.84186356695E-003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -1.14801944088E-002  7.03613146412E+003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -1.03469228527E+001
