1 1 0   0.00000000000E+000  2.50000000000E-002  0.00000000000E+000 -4.71698076558E-008  2.30102062261E-007 -1.55543612925E-006 -1.64464503608E-003  0.00000000000E+000  7.28239888215E-006 -2.43330287122E-004  0.00000000000E+000 -1.23777674317E+000 -1.30876693561E+003  0.00000000000E+000  5.79514889830E+000 -1.93636089997E+002  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  1.14734410693E+003  0.00000000000E+000  0.00000000000E+000  2.35199981726E+002 -1.24284502117E+003  0.00000000000E+000  0.00000000000E+000  1.95126548797E-002  0.00000000000E+000  0.00000000000E+000  3.99999968921E-003  2.95169476212E+002  3.60597068462E-014
1 1 1   2.00000000000E-004  2.50000000000E-002  0.00000000000E+000 -2.07632211365E-007  1.86241312583E-007 -1.55543612925E-006 -1.64357862703E-003  0.00000000000E+000  7.28239888215E-006 -2.48538990075E-004  0.00000000000E+000 -1.23777674317E+000 -1.30791831426E+003  0.00000000000E+000  5.79514889830E+000 -1.97781044108E+002  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  9.28643882455E+002  0.00000000000E+000  0.00000000000E+000  1.03530403760E+003 -1.02972382798E+003  0.00000000000E+000  0.00000000000E+000  1.57932633071E-002  0.00000000000E+000  0.00000000000E+000  1.76072115238E-002  2.95169455247E+002  3.97835851634E-014
1 1 2   4.00000000000E-004  2.50000000000E-002  0.00000000000E+000 -3.68094615074E-007  1.42380562906E-007 -1.55543612925E-006 -1.64251221798E-003  0.00000000000E+000  7.28239888215E-006 -2.53747693028E-004  0.00000000000E+000 -1.23777674317E+000 -1.30706969290E+003  0.00000000000E+000  5.79514889830E+000 -2.01925998218E+002  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  7.09943657983E+002  0.00000000000E+000  0.00000000000E+000  1.83540809347E+003 -8.16602634790E+002  0.00000000000E+000  0.00000000000E+000  1.20738717344E-002  0.00000000000E+000  0.00000000000E+000  3.12144233583E-002  2.95169434281E+002  4.35074634807E-014
1 1 3   6.00000000000E-004  2.50000000000E-002  0.00000000000E+000 -5.28557018783E-007  9.85198132284E-008 -1.55543612925E-006 -1.64144580894E-003  0.00000000000E+000  7.28239888215E-006 -2.58956395981E-004  0.00000000000E+000 -1.23777674317E+000 -1.30622107155E+003  0.00000000000E+000  5.79514889830E+000 -2.06070952328E+002  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  4.91243433512E+002  0.00000000000E+000  0.00000000000E+000  2.63551214934E+003 -6.03481441602E+002  0.00000000000E+000  0.00000000000E+000  8.35448016177E-003  0.00000000000E+000  0.00000000000E+000  4.48216351928E-002  2.95169413316E+002  4.72313417980E-014
1 1 4   8.00000000000E-004  2.50000000000E-002  0.00000000000E+000 -6.89019422493E-007  5.46590635510E-008 -1.55543612925E-006 -1.64037939989E-003  0.00000000000E+000  7.28239888215E-006 -2.64165098933E-004  0.00000000000E+000 -1.23777674317E+000 -1.30537245019E+003  0.00000000000E+000  5.79514889830E+000 -2.10215906438E+002  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  2.72543209041E+002  0.00000000000E+000  0.00000000000E+000  3.43561620521E+003 -3.90360248414E+002  0.00000000000E+000  0.00000000000E+000  4.63508858913E-003  0.00000000000E+000  0.00000000000E+000  5.84288470274E-002  2.95169392351E+002  5.09552201152E-014
1 1 5   1.00000000000E-003  2.50000000000E-002  0.00000000000E+000 -8.49481826202E-007  1.07983138737E-008 -1.55543612925E-006 -1.63931299084E-003  0.00000000000E+000  7.28239888215E-006 -2.69373801886E-004  0.00000000000E+000 -1.23777674317E+000 -1.30452382884E+003  0.00000000000E+000  5.79514889830E+000 -2.14360860548E+002  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  5.38429845694E+001  0.00000000000E+000  0.00000000000E+000  4.23572026108E+003 -1.77239055226E+002  0.00000000000E+000  0.00000000000E+000  9.15697016486E-004  0.00000000000E+000  0.00000000000E+000  7.20360588619E-002  2.95169371385E+002  5.46790984325E-014
1 1 6   1.20000000000E-003  2.50000000000E-002  0.00000000000E+000 -1.00994422991E-006 -3.30624358037E-008 -1.55543612925E-006 -1.63824658180E-003  0.00000000000E+000  7.28239888215E-006 -2.74582504839E-004  0.00000000000E+000 -1.23777674317E+000 -1.30367520748E+003  0.00000000000E+000  5.79514889830E+000 -2.18505814658E+002  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -1.64857239902E+002  0.00000000000E+000  0.00000000000E+000  5.03582431695E+003  3.58821379620E+001  0.00000000000E+000  0.00000000000E+000 -2.80369455616E-003  0.00000000000E+000  0.00000000000E+000  8.56432706964E-002  2.95169350420E+002  5.84029767497E-014
1 1 7   1.40000000000E-003  2.50000000000E-002  0.00000000000E+000 -1.17040663362E-006 -7.69231854811E-008 -1.55543612925E-006 -1.63718017275E-003  0.00000000000E+000  7.28239888215E-006 -2.79791207792E-004  0.00000000000E+000 -1.23777674317E+000 -1.30282658613E+003  0.00000000000E+000  5.79514889830E+000 -2.22650768769E+002  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -3.83557464373E+002  0.00000000000E+000  0.00000000000E+000  5.83592837282E+003  2.49003331150E+002  0.00000000000E+000  0.00000000000E+000 -6.52308612880E-003  0.00000000000E+000  0.00000000000E+000  9.92504825310E-002  2.95169329455E+002  6.21268550670E-014
1 1 8   1.60000000000E-003  2.50000000000E-002  0.00000000000E+000 -1.33086903733E-006 -1.20783935158E-007 -1.55543612925E-006 -1.63611376370E-003  0.00000000000E+000  7.28239888215E-006 -2.84999910745E-004  0.00000000000E+000 -1.23777674317E+000 -1.30197796477E+003  0.00000000000E+000  5.79514889830E+000 -2.26795722879E+002  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -6.02257688845E+002  0.00000000000E+000  0.00000000000E+000  6.63603242869E+003  4.62124524338E+002  0.00000000000E+000  0.00000000000E+000 -1.02424777014E-002  0.00000000000E+000  0.00000000000E+000  1.12857694366E-001  2.95169308489E+002  6.58507333842E-014
1 1 9   1.80000000000E-003  2.50000000000E-002  0.00000000000E+000 -1.49133144104E-006 -1.64644684836E-007 -1.55543612925E-006 -1.63504735466E-003  0.00000000000E+000  7.28239888215E-006 -2.90208613697E-004  0.00000000000E+000 -1.23777674317E+000 -1.30112934341E+003  0.00000000000E+000  5.79514889830E+000 -2.30940676989E+002  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -8.20957913316E+002  0.00000000000E+000  0.00000000000E+000  7.43613648456E+003  6.75245717526E+002  0.00000000000E+000  0.00000000000E+000 -1.39618692741E-002  0.00000000000E+000  0.00000000000E+000  1.26464906200E-001  2.95169287524E+002  6.95746117015E-014
