1 1 130   2.60000000000E-002  2.50000000000E-002  0.00000000000E+000  3.94681813998E-005 -5.85574851085E-005 -2.98320316576E-006  5.53748855864E-003  0.00000000000E+000 -2.18796141641E-006 -3.37192733002E-003  0.00000000000E+000 -2.37395765039E+000  4.40659338211E+003  0.00000000000E+000 -1.74112437358E+000 -2.68329451160E+003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -2.87645469523E+005  0.00000000000E+000  0.00000000000E+000 -1.93875190381E+005  1.03116409309E+006  0.00000000000E+000  0.00000000000E+000 -4.93054024614E+000  0.00000000000E+000  0.00000000000E+000 -3.32322087387E+000  2.68089978979E-005  5.56661542951E-003  0.00000000000E+000  2.04164756376E-005 -3.35034632202E-003  0.00000000000E+000  2.13339226739E+001  4.42977180949E+003  0.00000000000E+000  1.62469150912E+001 -2.66612089109E+003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -2.87645469446E+005  0.00000000000E+000  0.00000000000E+000 -1.93875190266E+005  1.03130270880E+006  0.00000000000E+000  0.00000000000E+000 -4.93054024614E+000  0.00000000000E+000  0.00000000000E+000 -3.32322087387E+000  2.94151178307E+002 -2.08476800884E-013
1 1 158   3.16000000000E-002  2.50000000000E-002  0.00000000000E+000  6.62335462777E-005 -6.10167405766E-005 -7.16600126958E-007  7.63151583125E-003  0.00000000000E+000 -8.46460949223E-007 -1.56818928169E-003  0.00000000000E+000 -5.70252262128E-001  6.07296733914E+003  0.00000000000E+000 -6.73592221016E-001 -1.24792537942E+003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -2.99722234479E+005  0.00000000000E+000  0.00000000000E+000 -3.25346385465E+005  1.67706684813E+006  0.00000000000E+000  0.00000000000E+000 -5.13760955655E+000  0.00000000000E+000  0.00000000000E+000 -5.57686459658E+000 -2.62791776915E-005  7.62497585389E-003  0.00000000000E+000 -3.30112508583E-005 -1.57658747271E-003  0.00000000000E+000 -2.09123051500E+001  6.06776299051E+003  0.00000000000E+000 -2.62695187587E+001 -1.25460844749E+003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -2.99725798584E+005  0.00000000000E+000  0.00000000000E+000 -3.25351737303E+005  1.67719548144E+006  0.00000000000E+000  0.00000000000E+000 -5.13760955655E+000  0.00000000000E+000  0.00000000000E+000 -5.57686459658E+000  2.93644917229E+002 -4.97733126794E-013
1 1 125   2.50000000000E-002  2.50000000000E-002  0.00000000000E+000  3.55740161619E-005 -5.73457493256E-005  4.29737419577E-006  5.18579932873E-003  0.00000000000E+000  3.06054424038E-006 -3.59931021530E-003  0.00000000000E+000  3.41974172786E+000  4.12672798525E+003  0.00000000000E+000  2.43550372204E+000 -2.86424006243E+003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -2.81693193517E+005  0.00000000000E+000  0.00000000000E+000 -1.74746312254E+005  9.41557102928E+005  0.00000000000E+000  0.00000000000E+000 -4.82851209322E+000  0.00000000000E+000  0.00000000000E+000 -2.99533216083E+000 -3.35471072766E-005  5.28277344224E-003  0.00000000000E+000 -2.39746325443E-005 -3.53096070168E-003  0.00000000000E+000 -2.66959397475E+001  4.20389753283E+003  0.00000000000E+000 -1.90784063912E+001 -2.80984924767E+003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -2.81693193533E+005  0.00000000000E+000  0.00000000000E+000 -1.74746312278E+005  9.41404702418E+005  0.00000000000E+000  0.00000000000E+000 -4.82851209322E+000  0.00000000000E+000  0.00000000000E+000 -2.99533216083E+000  2.94211634226E+002 -1.31028631263E-013
1 1 126   2.52000000000E-002  2.50000000000E-002  0.00000000000E+000  3.63458929469E-005 -5.75932127203E-005  2.55797242700E-006  5.25478638419E-003  0.00000000000E+000  1.84217352665E-006 -3.55528628100E-003  0.00000000000E+000  2.03556978025E+000  4.18162613968E+003  0.00000000000E+000  1.46595511399E+000 -2.82920692864E+003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -2.82908780663E+005  0.00000000000E+000  0.00000000000E+000 -1.78537917417E+005  9.59302424659E+005  0.00000000000E+000  0.00000000000E+000 -4.84934851105E+000  0.00000000000E+000  0.00000000000E+000 -3.06032418613E+000 -3.35471072766E-005  5.30163316640E-003  0.00000000000E+000 -2.39746325443E-005 -3.52278265133E-003  0.00000000000E+000 -2.66959397475E+001  4.21890562446E+003  0.00000000000E+000 -1.90784063912E+001 -2.80334136199E+003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -2.82908780648E+005  0.00000000000E+000  0.00000000000E+000 -1.78537917395E+005  9.59197168620E+005  0.00000000000E+000  0.00000000000E+000 -4.84934851105E+000  0.00000000000E+000  0.00000000000E+000 -3.06032418613E+000  2.94199744402E+002 -2.17140790035E-013
1 1 127   2.54000000000E-002  2.50000000000E-002  0.00000000000E+000  3.71177697319E-005 -5.78406761150E-005  8.18570658219E-007  5.32377343965E-003  0.00000000000E+000  6.23802812912E-007 -3.51126234671E-003  0.00000000000E+000  6.51397832628E-001  4.23652429411E+003  0.00000000000E+000  4.96406505948E-001 -2.79417379485E+003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -2.84124367808E+005  0.00000000000E+000  0.00000000000E+000 -1.82329522581E+005  9.77047746391E+005  0.00000000000E+000  0.00000000000E+000 -4.87018492889E+000  0.00000000000E+000  0.00000000000E+000 -3.12531621143E+000 -3.35471072766E-005  5.32049289056E-003  0.00000000000E+000 -2.39746325443E-005 -3.51460460099E-003  0.00000000000E+000 -2.66959397475E+001  4.23391371609E+003  0.00000000000E+000 -1.90784063912E+001 -2.79683347630E+003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -2.84124367762E+005  0.00000000000E+000  0.00000000000E+000 -1.82329522512E+005  9.76989634822E+005  0.00000000000E+000  0.00000000000E+000 -4.87018492889E+000  0.00000000000E+000  0.00000000000E+000 -3.12531621143E+000  2.94187854578E+002 -3.03252948807E-013
1 1 128   2.56000000000E-002  2.50000000000E-002  0.00000000000E+000  3.78896465169E-005 -5.80881395097E-005 -9.20831110557E-007  5.39276049511E-003  0.00000000000E+000 -5.94567900822E-007 -3.46723841241E-003  0.00000000000E+000 -7.32774114990E-001  4.29142244854E+003  0.00000000000E+000 -4.73142102098E-001 -2.75914066107E+003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -2.85339954953E+005  0.00000000000E+000  0.00000000000E+000 -1.86121127744E+005  9.94793068122E+005  0.00000000000E+000  0.00000000000E+000 -4.89102134672E+000  0.00000000000E+000  0.00000000000E+000 -3.19030823672E+000 -3.35471072766E-005  5.33935261472E-003  0.00000000000E+000 -2.39746325443E-005 -3.50642655064E-003  0.00000000000E+000 -2.66959397475E+001  4.24892180771E+003  0.00000000000E+000 -1.90784063912E+001 -2.79032559062E+003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -2.85339954876E+005  0.00000000000E+000  0.00000000000E+000 -1.86121127629E+005  9.94782101025E+005  0.00000000000E+000  0.00000000000E+000 -4.89102134672E+000  0.00000000000E+000  0.00000000000E+000 -3.19030823672E+000  2.94175964753E+002 -3.89365107578E-013
1 1 129   2.58000000000E-002  2.50000000000E-002  0.00000000000E+000  3.86615233018E-005 -5.83356029044E-005 -2.66023287933E-006  5.46174755058E-003  0.00000000000E+000 -1.81293861456E-006 -3.42321447812E-003  0.00000000000E+000 -2.11694606261E+000  4.34632060297E+003  0.00000000000E+000 -1.44269071014E+000 -2.72410752728E+003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -2.86555542098E+005  0.00000000000E+000  0.00000000000E+000 -1.89912732908E+005  1.01253838985E+006  0.00000000000E+000  0.00000000000E+000 -4.91185776455E+000  0.00000000000E+000  0.00000000000E+000 -3.25530026202E+000 -3.35471072766E-005  5.35821233887E-003  0.00000000000E+000 -2.39746325443E-005 -3.49824850030E-003  0.00000000000E+000 -2.66959397475E+001  4.26392989934E+003  0.00000000000E+000 -1.90784063912E+001 -2.78381770493E+003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -2.86555541990E+005  0.00000000000E+000  0.00000000000E+000 -1.89912732745E+005  1.01257456723E+006  0.00000000000E+000  0.00000000000E+000 -4.91185776455E+000  0.00000000000E+000  0.00000000000E+000 -3.25530026202E+000  2.94164074929E+002 -4.75477266350E-013
1 1 159   3.18000000000E-002  2.50000000000E-002  0.00000000000E+000  6.73439532323E-005 -6.09399763275E-005 -9.21658858631E-007  7.70702044200E-003  0.00000000000E+000 -1.09597689317E-006 -1.48578311475E-003  0.00000000000E+000 -7.33432815978E-001  6.13305199927E+003  0.00000000000E+000 -8.72150700312E-001 -1.18234863537E+003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -2.99333341842E+005  0.00000000000E+000  0.00000000000E+000 -3.30783178082E+005  1.70561335738E+006  0.00000000000E+000  0.00000000000E+000 -5.13114600677E+000  0.00000000000E+000  0.00000000000E+000 -5.67036086216E+000  2.46968624086E-005  7.76845560032E-003  0.00000000000E+000  3.22349023395E-005 -1.40625458490E-003  0.00000000000E+000  1.96531386560E+001  6.18194054491E+003  0.00000000000E+000  2.56517202371E+001 -1.11906184216E+003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -2.99348718038E+005  0.00000000000E+000  0.00000000000E+000 -3.30806266799E+005  1.70577537039E+006  0.00000000000E+000  0.00000000000E+000 -5.13114600677E+000  0.00000000000E+000  0.00000000000E+000 -5.67036086216E+000  2.93620508474E+002 -4.75777545841E-013
1 1 160   3.20000000000E-002  2.50000000000E-002  0.00000000000E+000  6.84740849771E-005 -6.08379655767E-005 -1.09880787020E-006  7.78261410028E-003  0.00000000000E+000 -1.35747743432E-006 -1.40050719663E-003  0.00000000000E+000 -8.74403520252E-001  6.19320752118E+003  0.00000000000E+000 -1.08024621904E+000 -1.11448821589E+003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -2.98866542572E+005  0.00000000000E+000  0.00000000000E+000 -3.36386099672E+005  1.73539645981E+006  0.00000000000E+000  0.00000000000E+000 -5.12255670156E+000  0.00000000000E+000  0.00000000000E+000 -5.76551795507E+000  2.46968624086E-005  7.79039600800E-003  0.00000000000E+000  3.22349023395E-005 -1.39118611849E-003  0.00000000000E+000  1.96531386560E+001  6.19940016658E+003  0.00000000000E+000  2.56517202371E+001 -1.10707073760E+003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -2.98847621888E+005  0.00000000000E+000  0.00000000000E+000 -3.36357688204E+005  1.73522122668E+006  0.00000000000E+000  0.00000000000E+000 -5.12255670156E+000  0.00000000000E+000  0.00000000000E+000 -5.76551795507E+000  2.93595127445E+002 -3.58475272294E-014
1 1 161   3.22000000000E-002  2.50000000000E-002  0.00000000000E+000  6.96042167219E-005 -6.07359548259E-005 -1.27595688177E-006  7.85820775855E-003  0.00000000000E+000 -1.61897797546E-006 -1.31523127851E-003  0.00000000000E+000 -1.01537422453E+000  6.25336304308E+003  0.00000000000E+000 -1.28834173776E+000 -1.04662779642E+003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -2.98399743301E+005  0.00000000000E+000  0.00000000000E+000 -3.41989021262E+005  1.76517956225E+006  0.00000000000E+000  0.00000000000E+000 -5.11396739634E+000  0.00000000000E+000  0.00000000000E+000 -5.86067504798E+000  2.46968624086E-005  7.81233641567E-003  0.00000000000E+000  3.22349023395E-005 -1.37611765209E-003  0.00000000000E+000  1.96531386560E+001  6.21685978825E+003  0.00000000000E+000  2.56517202371E+001 -1.09507963303E+003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -2.98346525739E+005  0.00000000000E+000  0.00000000000E+000 -3.41909109609E+005  1.76466708298E+006  0.00000000000E+000  0.00000000000E+000 -5.11396739634E+000  0.00000000000E+000  0.00000000000E+000 -5.86067504798E+000  2.93569746416E+002  4.04082491382E-013
1 1 12   2.40000000000E-003  2.50000000000E-002  0.00000000000E+000  5.04116440398E-007 -6.22120704701E-006 -2.59432694737E-006  4.53556972051E-004  0.00000000000E+000 -2.55907690576E-007 -5.18163764672E-003  0.00000000000E+000 -2.06449978835E+000  3.60929170379E+002  0.00000000000E+000 -2.03644869652E-001 -4.12341622394E+003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -3.05597485658E+004  0.00000000000E+000  0.00000000000E+000 -2.47631553652E+003  7.10106584715E+003  0.00000000000E+000  0.00000000000E+000 -5.23825633359E-001  0.00000000000E+000  0.00000000000E+000 -4.24466042815E-002  2.62272184546E-006  4.36719003725E-004  0.00000000000E+000  1.63132048361E-007 -5.18306186378E-003  0.00000000000E+000  2.08709573030E+000  3.47529940925E+002  0.00000000000E+000  1.29816359366E-001 -4.12454957986E+003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -3.05597485658E+004  0.00000000000E+000  0.00000000000E+000 -2.47631553652E+003  7.22810556042E+003  0.00000000000E+000  0.00000000000E+000 -5.23825633359E-001  0.00000000000E+000  0.00000000000E+000 -4.24466042815E-002  2.94560340831E+002 -2.90251325237E-014
1 1 120   2.40000000000E-002  2.50000000000E-002  0.00000000000E+000  3.19494038936E-005 -5.59477410775E-005 -1.95168867794E-006  4.83576544573E-003  0.00000000000E+000 -1.25250855409E-006 -3.80715603963E-003  0.00000000000E+000 -1.55310450236E+000  3.84817987161E+003  0.00000000000E+000 -9.96714638243E-001 -3.02963851415E+003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -2.74825911952E+005  0.00000000000E+000  0.00000000000E+000 -1.56941529580E+005  8.58453840641E+005  0.00000000000E+000  0.00000000000E+000 -4.71079979872E+000  0.00000000000E+000  0.00000000000E+000 -2.69013980784E+000 -4.13893802786E-005  4.92002182663E-003  0.00000000000E+000 -2.71440727817E-005 -3.75336026271E-003  0.00000000000E+000 -3.29366223142E+001  3.91522896914E+003  0.00000000000E+000 -2.16005667943E+001 -2.98682919508E+003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -2.74825911954E+005  0.00000000000E+000  0.00000000000E+000 -1.56941529583E+005  8.58319287042E+005  0.00000000000E+000  0.00000000000E+000 -4.71079979872E+000  0.00000000000E+000  0.00000000000E+000 -2.69013980784E+000  2.94264694622E+002 -6.90162412835E-013
1 1 121   2.42000000000E-002  2.50000000000E-002  0.00000000000E+000  3.26671377127E-005 -5.62321921333E-005 -3.95912041100E-007  4.90681358287E-003  0.00000000000E+000 -1.82769531361E-007 -3.76532698680E-003  0.00000000000E+000 -3.15056791854E-001  3.90471818272E+003  0.00000000000E+000 -1.45443371814E-001 -2.99635201154E+003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -2.76223189468E+005  0.00000000000E+000  0.00000000000E+000 -1.60467174180E+005  8.74905570173E+005  0.00000000000E+000  0.00000000000E+000 -4.73475057762E+000  0.00000000000E+000  0.00000000000E+000 -2.75057299541E+000 -4.13893802786E-005  4.93831697383E-003  0.00000000000E+000 -2.71440727817E-005 -3.74599400604E-003  0.00000000000E+000 -3.29366223142E+001  3.92978778470E+003  0.00000000000E+000 -2.16005667943E+001 -2.98096731427E+003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -2.76223189472E+005  0.00000000000E+000  0.00000000000E+000 -1.60467174186E+005  8.74803030775E+005  0.00000000000E+000  0.00000000000E+000 -4.73475057762E+000  0.00000000000E+000  0.00000000000E+000 -2.75057299541E+000  2.94254275781E+002 -5.30048250953E-013
1 1 122   2.44000000000E-002  2.50000000000E-002  0.00000000000E+000  3.33848715318E-005 -5.65166431891E-005  1.15986459574E-006  4.97786172000E-003  0.00000000000E+000  8.86969491369E-007 -3.72349793398E-003  0.00000000000E+000  9.22990918648E-001  3.96125649383E+003  0.00000000000E+000  7.05827894615E-001 -2.96306550893E+003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -2.77620466984E+005  0.00000000000E+000  0.00000000000E+000 -1.63992818779E+005  8.91357299705E+005  0.00000000000E+000  0.00000000000E+000 -4.75870135652E+000  0.00000000000E+000  0.00000000000E+000 -2.81100618298E+000 -4.13893802786E-005  4.95661212104E-003  0.00000000000E+000 -2.71440727817E-005 -3.73862774936E-003  0.00000000000E+000 -3.29366223142E+001  3.94434660026E+003  0.00000000000E+000 -2.16005667943E+001 -2.97510543346E+003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -2.77620466991E+005  0.00000000000E+000  0.00000000000E+000 -1.63992818789E+005  8.91286774509E+005  0.00000000000E+000  0.00000000000E+000 -4.75870135652E+000  0.00000000000E+000  0.00000000000E+000 -2.81100618298E+000  2.94243856940E+002 -3.69934089070E-013
1 1 123   2.46000000000E-002  2.50000000000E-002  0.00000000000E+000  3.41026053509E-005 -5.68010942449E-005  2.71564123258E-006  5.04890985714E-003  0.00000000000E+000  1.95670851410E-006 -3.68166888115E-003  0.00000000000E+000  2.16103862915E+000  4.01779480494E+003  0.00000000000E+000  1.55709916104E+000 -2.92977900631E+003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -2.79017744500E+005  0.00000000000E+000  0.00000000000E+000 -1.67518463378E+005  9.07809029237E+005  0.00000000000E+000  0.00000000000E+000 -4.78265213542E+000  0.00000000000E+000  0.00000000000E+000 -2.87143937055E+000 -4.13893802786E-005  4.97490726825E-003  0.00000000000E+000 -2.71440727817E-005 -3.73126149268E-003  0.00000000000E+000 -3.29366223142E+001  3.95890541583E+003  0.00000000000E+000 -2.16005667943E+001 -2.96924355264E+003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -2.79017744509E+005  0.00000000000E+000  0.00000000000E+000 -1.67518463392E+005  9.07770518243E+005  0.00000000000E+000  0.00000000000E+000 -4.78265213542E+000  0.00000000000E+000  0.00000000000E+000 -2.87143937055E+000  2.94233438100E+002 -2.09819927188E-013
1 1 124   2.48000000000E-002  2.50000000000E-002  0.00000000000E+000  3.48203391700E-005 -5.70855453006E-005  4.27141786943E-006  5.11995799427E-003  0.00000000000E+000  3.02644753683E-006 -3.63983982832E-003  0.00000000000E+000  3.39908633965E+000  4.07433311606E+003  0.00000000000E+000  2.40837042747E+000 -2.89649250370E+003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -2.80415022016E+005  0.00000000000E+000  0.00000000000E+000 -1.71044107977E+005  9.24260758769E+005  0.00000000000E+000  0.00000000000E+000 -4.80660291431E+000  0.00000000000E+000  0.00000000000E+000 -2.93187255812E+000 -4.13893802786E-005  4.99320241545E-003  0.00000000000E+000 -2.71440727817E-005 -3.72389523600E-003  0.00000000000E+000 -3.29366223142E+001  3.97346423139E+003  0.00000000000E+000 -2.16005667943E+001 -2.96338167183E+003  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -2.80415022028E+005  0.00000000000E+000  0.00000000000E+000 -1.71044107995E+005  9.24254261977E+005  0.00000000000E+000  0.00000000000E+000 -4.80660291431E+000  0.00000000000E+000  0.00000000000E+000 -2.93187255812E+000  2.94223019259E+002 -4.97057653049E-014
