"current density im e:0","current density im e:1","current density im e:2","current density re e:0","current density re e:1","current density re e:2","electric field im e:0","electric field im e:1","electric field im e:2","electric field re e:0","electric field re e:1","electric field re e:2","joule heating e","jxb im e:0","jxb im e:1","jxb im e:2","jxb re e:0","jxb re e:1","jxb re e:2","magnetic field strength im e:0","magnetic field strength im e:1","magnetic field strength im e:2","magnetic field strength re e:0","magnetic field strength re e:1","magnetic field strength re e:2","magnetic flux density im e:0","magnetic flux density im e:1","magnetic flux density im e:2","magnetic flux density re e:0","magnetic flux density re e:1","magnetic flux density re e:2","potential im","potential re","GeometryIds","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0,0,-10330,0,0,2.033e+05,0,0,-0.01033,0,0,0.2033,20682,-355.38,19.932,0,-249.15,-55.459,0,133.64,2875.1,0,440.97,-1804.8,0,0.00016793,0.003613,0,0.00055414,-0.002268,0,6.4713e-05,3.2883e-06,100,1,0.047,0.05,-0.053,0
0,0,-9977.1,0,0,2.0319e+05,0,0,-0.0099771,0,0,0.20319,20655,-355.02,19.771,0,-248.86,-55.496,0,133.21,2871,0,441.25,-1808.8,0,0.00016739,0.0036079,0,0.00055449,-0.002273,0,6.4676e-05,3.1758e-06,100,1,0.0472,0.05,-0.0528,0
0,0,-9623.8,0,0,2.0307e+05,0,0,-0.0096238,0,0,0.20307,20627,-354.66,19.611,0,-248.56,-55.533,0,132.77,2867,0,441.53,-1812.8,0,0.00016685,0.0036027,0,0.00055484,-0.002278,0,6.4639e-05,3.0633e-06,100,1,0.0474,0.05,-0.0526,0
0,0,-9269.6,0,0,2.0296e+05,0,0,-0.0092696,0,0,0.20296,20601,-354.31,19.456,0,-248.26,-55.562,0,132.4,2862.9,0,441.76,-1816.6,0,0.00016638,0.0035976,0,0.00055513,-0.0022828,0,6.4603e-05,2.9506e-06,100,1,0.0476,0.05,-0.0524,0
0,0,-8914.6,0,0,2.0284e+05,0,0,-0.0089146,0,0,0.20284,20575,-353.98,19.308,0,-247.95,-55.583,0,132.08,2858.7,0,441.93,-1820.3,0,0.00016597,0.0035924,0,0.00055534,-0.0022874,0,6.4567e-05,2.8376e-06,100,1,0.0478,0.05,-0.0522,0
0,0,-8559.6,0,0,2.0273e+05,0,0,-0.0085596,0,0,0.20273,20550,-353.64,19.16,0,-247.63,-55.604,0,131.75,2854.5,0,442.1,-1824,0,0.00016557,0.0035871,0,0.00055556,-0.0022921,0,6.4531e-05,2.7246e-06,100,1,0.048,0.05,-0.052,0
0,0,-8204.7,0,0,2.0262e+05,0,0,-0.0082047,0,0,0.20262,20525,-353.3,19.012,0,-247.32,-55.625,0,131.43,2850.4,0,442.27,-1827.7,0,0.00016516,0.0035819,0,0.00055578,-0.0022967,0,6.4495e-05,2.6116e-06,100,1,0.0482,0.05,-0.0518,0
0,0,-7849.7,0,0,2.0251e+05,0,0,-0.0078497,0,0,0.20251,20499,-352.97,18.864,0,-247.01,-55.646,0,131.11,2846.2,0,442.44,-1831.4,0,0.00016476,0.0035767,0,0.00055599,-0.0023014,0,6.4459e-05,2.4986e-06,100,1,0.0484,0.05,-0.0516,0
0,0,-7494.7,0,0,2.0239e+05,0,0,-0.0074947,0,0,0.20239,20474,-352.63,18.716,0,-246.7,-55.667,0,130.79,2842.1,0,442.62,-1835.1,0,0.00016436,0.0035714,0,0.00055621,-0.002306,0,6.4424e-05,2.3856e-06,100,1,0.0486,0.05,-0.0514,0
0,0,-7139.7,0,0,2.0228e+05,0,0,-0.0071397,0,0,0.20228,20449,-352.29,18.568,0,-246.38,-55.688,0,130.47,2837.9,0,442.79,-1838.8,0,0.00016395,0.0035662,0,0.00055642,-0.0023106,0,6.4388e-05,2.2726e-06,100,1,0.0488,0.05,-0.0512,0
0,0,-6784.7,0,0,2.0217e+05,0,0,-0.0067847,0,0,0.20217,20423,-351.95,18.42,0,-246.07,-55.709,0,130.15,2833.7,0,442.96,-1842.4,0,0.00016355,0.003561,0,0.00055664,-0.0023153,0,6.4352e-05,2.1596e-06,100,1,0.049,0.05,-0.051,0
0,0,-6429.7,0,0,2.0205e+05,0,0,-0.0064297,0,0,0.20205,20398,-351.62,18.272,0,-245.76,-55.73,0,129.83,2829.6,0,443.13,-1846.1,0,0.00016314,0.0035557,0,0.00055686,-0.0023199,0,6.4316e-05,2.0466e-06,100,1,0.0492,0.05,-0.0508,0
0,0,-6074.7,0,0,2.0194e+05,0,0,-0.0060747,0,0,0.20194,20373,-351.28,18.123,0,-245.45,-55.751,0,129.5,2825.4,0,443.3,-1849.8,0,0.00016274,0.0035505,0,0.00055707,-0.0023246,0,6.428e-05,1.9337e-06,100,1,0.0494,0.05,-0.0506,0
0,0,-5719.8,0,0,2.0183e+05,0,0,-0.0057198,0,0,0.20183,20347,-350.94,17.975,0,-245.13,-55.772,0,129.18,2821.2,0,443.48,-1853.5,0,0.00016233,0.0035453,0,0.00055729,-0.0023292,0,6.4244e-05,1.8207e-06,100,1,0.0496,0.05,-0.0504,0
0,0,-5364.8,0,0,2.0172e+05,0,0,-0.0053648,0,0,0.20172,20322,-350.61,17.827,0,-244.82,-55.794,0,128.86,2817.1,0,443.65,-1857.2,0,0.00016193,0.00354,0,0.0005575,-0.0023339,0,6.4208e-05,1.7077e-06,100,1,0.0498,0.05,-0.0502,0
0,0,-5009.8,0,0,2.016e+05,0,0,-0.0050098,0,0,0.2016,20297,-350.27,17.679,0,-244.51,-55.815,0,128.54,2812.9,0,443.82,-1860.9,0,0.00016153,0.0035348,0,0.00055772,-0.0023385,0,6.4172e-05,1.5947e-06,100,1,0.05,0.05,-0.05,0
0,0,-4654.4,0,0,2.0149e+05,0,0,-0.0046544,0,0,0.20149,20274,-349.97,17.546,0,-244.24,-55.785,0,128.34,2808.8,0,443.6,-1864.8,0,0.00016128,0.0035296,0,0.00055744,-0.0023434,0,6.4137e-05,1.4816e-06,100,1,0.0502,0.05,-0.0498,0
0,0,-4299.1,0,0,2.0138e+05,0,0,-0.0042991,0,0,0.20138,20251,-349.67,17.413,0,-243.96,-55.755,0,128.14,2804.6,0,443.37,-1868.6,0,0.00016102,0.0035244,0,0.00055716,-0.0023482,0,6.4102e-05,1.3684e-06,100,1,0.0504,0.05,-0.0496,0
0,0,-3943.7,0,0,2.0127e+05,0,0,-0.0039437,0,0,0.20127,20228,-349.37,17.279,0,-243.69,-55.724,0,127.94,2800.5,0,443.15,-1872.5,0,0.00016077,0.0035192,0,0.00055688,-0.0023531,0,6.4067e-05,1.2553e-06,100,1,0.0506,0.05,-0.0494,0
0,0,-3588.4,0,0,2.0116e+05,0,0,-0.0035884,0,0,0.20116,20205,-349.07,17.146,0,-243.42,-55.694,0,127.74,2796.4,0,442.92,-1876.4,0,0.00016052,0.003514,0,0.00055659,-0.0023579,0,6.4032e-05,1.1422e-06,100,1,0.0508,0.05,-0.0492,0
0,0,-3233,0,0,2.0105e+05,0,0,-0.003233,0,0,0.20105,20181,-348.77,17.013,0,-243.15,-55.664,0,127.54,2792.2,0,442.7,-1880.2,0,0.00016027,0.0035088,0,0.00055631,-0.0023628,0,6.3997e-05,1.0291e-06,100,1,0.051,0.05,-0.049,0
0,0,-2877.7,0,0,2.0094e+05,0,0,-0.0028777,0,0,0.20094,20158,-348.47,16.88,0,-242.88,-55.634,0,127.34,2788.1,0,442.48,-1884.1,0,0.00016002,0.0035036,0,0.00055603,-0.0023676,0,6.3962e-05,9.1598e-07,100,1,0.0512,0.05,-0.0488,0
0,0,-2522.3,0,0,2.0083e+05,0,0,-0.0025223,0,0,0.20083,20135,-348.17,16.746,0,-242.6,-55.604,0,127.14,2784,0,442.25,-1887.9,0,0.00015976,0.0034984,0,0.00055575,-0.0023725,0,6.3927e-05,8.0287e-07,100,1,0.0514,0.05,-0.0486,0
0,0,-2166.9,0,0,2.0072e+05,0,0,-0.0021669,0,0,0.20072,20112,-347.87,16.613,0,-242.33,-55.574,0,126.94,2779.8,0,442.03,-1891.8,0,0.00015951,0.0034932,0,0.00055547,-0.0023773,0,6.3892e-05,6.8976e-07,100,1,0.0516,0.05,-0.0484,0
0,0,-1811.6,0,0,2.0061e+05,0,0,-0.0018116,0,0,0.20061,20089,-347.57,16.48,0,-242.06,-55.544,0,126.74,2775.7,0,441.8,-1895.7,0,0.00015926,0.003488,0,0.00055519,-0.0023822,0,6.3857e-05,5.7664e-07,100,1,0.0518,0.05,-0.0482,0
0,0,-1456.2,0,0,2.005e+05,0,0,-0.0014562,0,0,0.2005,20066,-347.27,16.347,0,-241.79,-55.514,0,126.54,2771.5,0,441.58,-1899.5,0,0.00015901,0.0034828,0,0.00055491,-0.002387,0,6.3822e-05,4.6353e-07,100,1,0.052,0.05,-0.048,0
0,0,-1100.9,0,0,2.0039e+05,0,0,-0.0011009,0,0,0.20039,20043,-346.97,16.213,0,-241.51,-55.484,0,126.34,2767.4,0,441.36,-1903.4,0,0.00015876,0.0034776,0,0.00055463,-0.0023919,0,6.3787e-05,3.5042e-07,100,1,0.0522,0.05,-0.0478,0
0,0,-745.51,0,0,2.0028e+05,0,0,-0.00074551,0,0,0.20028,20020,-346.67,16.08,0,-241.24,-55.454,0,126.14,2763.3,0,441.13,-1907.2,0,0.00015851,0.0034724,0,0.00055434,-0.0023967,0,6.3752e-05,2.373e-07,100,1,0.0524,0.05,-0.0476,0
0,0,-390.85,0,0,2.0017e+05,0,0,-0.00039085,0,0,0.20017,19998,-346.37,15.952,0,-240.97,-55.461,0,125.97,2759.1,0,441.2,-1911,0,0.0001583,0.0034671,0,0.00055443,-0.0024015,0,6.3718e-05,1.2441e-07,100,1,0.0526,0.05,-0.0474,0
0,0,-36.876,0,0,2.0007e+05,0,0,-3.6876e-05,0,0,0.20007,19977,-346.07,15.829,0,-240.69,-55.504,0,125.85,2754.8,0,441.57,-1914.7,0,0.00015815,0.0034617,0,0.0005549,-0.0024061,0,6.3683e-05,1.1738e-08,100,1,0.0528,0.05,-0.0472,0
0,0,317.09,0,0,1.9996e+05,0,0,0.00031709,0,0,0.19996,19956,-345.78,15.706,0,-240.42,-55.548,0,125.72,2750.4,0,441.94,-1918.4,0,0.00015799,0.0034563,0,0.00055536,-0.0024107,0,6.3648e-05,-1.0093e-07,100,1,0.053,0.05,-0.047,0
0,0,671.06,0,0,1.9985e+05,0,0,0.00067106,0,0,0.19985,19934,-345.49,15.583,0,-240.14,-55.591,0,125.6,2746.1,0,442.31,-1922,0,0.00015783,0.0034509,0,0.00055582,-0.0024153,0,6.3614e-05,-2.1361e-07,100,1,0.0532,0.05,-0.0468,0
0,0,1025,0,0,1.9974e+05,0,0,0.001025,0,0,0.19974,19913,-345.19,15.459,0,-239.87,-55.635,0,125.48,2741.8,0,442.68,-1925.7,0,0.00015768,0.0034455,0,0.00055628,-0.0024199,0,6.3579e-05,-3.2628e-07,100,1,0.0534,0.05,-0.0466,0
0,0,1379,0,0,1.9963e+05,0,0,0.001379,0,0,0.19963,19892,-344.9,15.336,0,-239.59,-55.678,0,125.35,2737.5,0,443.04,-1929.4,0,0.00015752,0.0034401,0,0.00055675,-0.0024245,0,6.3544e-05,-4.3895e-07,100,1,0.0536,0.05,-0.0464,0
0,0,1733,0,0,1.9952e+05,0,0,0.001733,0,0,0.19952,19870,-344.6,15.213,0,-239.32,-55.722,0,125.23,2733.2,0,443.41,-1933.1,0,0.00015737,0.0034347,0,0.00055721,-0.0024292,0,6.351e-05,-5.5162e-07,100,1,0.0538,0.05,-0.0462,0
0,0,2086.9,0,0,1.9941e+05,0,0,0.0020869,0,0,0.19941,19849,-344.31,15.09,0,-239.04,-55.765,0,125.1,2728.9,0,443.78,-1936.7,0,0.00015721,0.0034293,0,0.00055767,-0.0024338,0,6.3475e-05,-6.643e-07,100,1,0.054,0.05,-0.046,0
0,0,2440.9,0,0,1.993e+05,0,0,0.0024409,0,0,0.1993,19828,-344.02,14.967,0,-238.76,-55.809,0,124.98,2724.6,0,444.15,-1940.4,0,0.00015705,0.0034238,0,0.00055813,-0.0024384,0,6.344e-05,-7.7697e-07,100,1,0.0542,0.05,-0.0458,0
0,0,2794.9,0,0,1.9919e+05,0,0,0.0027949,0,0,0.19919,19806,-343.72,14.844,0,-238.49,-55.852,0,124.85,2720.3,0,444.51,-1944.1,0,0.0001569,0.0034184,0,0.00055859,-0.002443,0,6.3406e-05,-8.8964e-07,100,1,0.0544,0.05,-0.0456,0
0,0,3148.9,0,0,1.9909e+05,0,0,0.0031489,0,0,0.19909,19785,-343.43,14.721,0,-238.21,-55.896,0,124.73,2716,0,444.88,-1947.8,0,0.00015674,0.003413,0,0.00055906,-0.0024476,0,6.3371e-05,-1.0023e-06,100,1,0.0546,0.05,-0.0454,0
0,0,3502.8,0,0,1.9898e+05,0,0,0.0035028,0,0,0.19898,19764,-343.13,14.598,0,-237.94,-55.939,0,124.61,2711.7,0,445.25,-1951.4,0,0.00015659,0.0034076,0,0.00055952,-0.0024522,0,6.3336e-05,-1.115e-06,100,1,0.0548,0.05,-0.0452,0
0,0,3856.8,0,0,1.9887e+05,0,0,0.0038568,0,0,0.19887,19743,-342.84,14.475,0,-237.66,-55.983,0,124.48,2707.4,0,445.62,-1955.1,0,0.00015643,0.0034022,0,0.00055998,-0.0024569,0,6.3302e-05,-1.2277e-06,100,1,0.055,0.05,-0.045,0
0,0,4214.7,0,0,1.9876e+05,0,0,0.0042147,0,0,0.19876,19724,-342.61,14.357,0,-237.44,-55.899,0,124.38,2703.3,0,444.97,-1959.1,0,0.0001563,0.003397,0,0.00055916,-0.0024619,0,6.3267e-05,-1.3416e-06,100,1,0.0552,0.05,-0.0448,0
0,0,4572.6,0,0,1.9865e+05,0,0,0.0045726,0,0,0.19865,19705,-342.37,14.239,0,-237.22,-55.815,0,124.28,2699.1,0,444.31,-1963.2,0,0.00015617,0.0033918,0,0.00055834,-0.002467,0,6.3233e-05,-1.4555e-06,100,1,0.0554,0.05,-0.0446,0
0,0,4930.5,0,0,1.9855e+05,0,0,0.0049305,0,0,0.19855,19686,-342.14,14.121,0,-237,-55.732,0,124.17,2695,0,443.66,-1967.2,0,0.00015604,0.0033867,0,0.00055752,-0.002472,0,6.3199e-05,-1.5694e-06,100,1,0.0556,0.05,-0.0444,0
0,0,5288.4,0,0,1.9844e+05,0,0,0.0052884,0,0,0.19844,19667,-341.91,14.003,0,-236.79,-55.648,0,124.07,2690.9,0,443.01,-1971.2,0,0.00015591,0.0033815,0,0.0005567,-0.0024771,0,6.3165e-05,-1.6833e-06,100,1,0.0558,0.05,-0.0442,0
0,0,5646.3,0,0,1.9833e+05,0,0,0.0056463,0,0,0.19833,19648,-341.67,13.885,0,-236.57,-55.564,0,123.97,2686.8,0,442.35,-1975.2,0,0.00015578,0.0033763,0,0.00055588,-0.0024822,0,6.313e-05,-1.7973e-06,100,1,0.056,0.05,-0.044,0
0,0,6004.2,0,0,1.9822e+05,0,0,0.0060042,0,0,0.19822,19629,-341.44,13.767,0,-236.35,-55.48,0,123.87,2682.6,0,441.7,-1979.3,0,0.00015566,0.0033711,0,0.00055506,-0.0024872,0,6.3096e-05,-1.9112e-06,100,1,0.0562,0.05,-0.0438,0
0,0,6362.1,0,0,1.9811e+05,0,0,0.0063621,0,0,0.19811,19611,-341.21,13.649,0,-236.13,-55.397,0,123.76,2678.5,0,441.05,-1983.3,0,0.00015553,0.0033659,0,0.00055424,-0.0024923,0,6.3062e-05,-2.0251e-06,100,1,0.0564,0.05,-0.0436,0
0,0,6720,0,0,1.9801e+05,0,0,0.00672,0,0,0.19801,19592,-340.98,13.531,0,-235.91,-55.313,0,123.66,2674.4,0,440.39,-1987.3,0,0.0001554,0.0033607,0,0.00055341,-0.0024973,0,6.3027e-05,-2.139e-06,100,1,0.0566,0.05,-0.0434,0
0,0,7077.9,0,0,1.979e+05,0,0,0.0070779,0,0,0.1979,19573,-340.74,13.413,0,-235.69,-55.229,0,123.56,2670.3,0,439.74,-1991.3,0,0.00015527,0.0033556,0,0.00055259,-0.0025024,0,6.2993e-05,-2.253e-06,100,1,0.0568,0.05,-0.0432,0
0,0,7435.8,0,0,1.9779e+05,0,0,0.0074358,0,0,0.19779,19554,-340.51,13.295,0,-235.47,-55.145,0,123.46,2666.1,0,439.09,-1995.4,0,0.00015514,0.0033504,0,0.00055177,-0.0025075,0,6.2959e-05,-2.3669e-06,100,1,0.057,0.05,-0.043,0
0,0,7793.7,0,0,1.9768e+05,0,0,0.0077937,0,0,0.19768,19535,-340.28,13.177,0,-235.25,-55.061,0,123.35,2662,0,438.43,-1999.4,0,0.00015501,0.0033452,0,0.00055095,-0.0025125,0,6.2925e-05,-2.4808e-06,100,1,0.0572,0.05,-0.0428,0
0,0,8151.6,0,0,1.9758e+05,0,0,0.0081516,0,0,0.19758,19516,-340.04,13.059,0,-235.03,-54.978,0,123.25,2657.9,0,437.78,-2003.4,0,0.00015488,0.00334,0,0.00055013,-0.0025176,0,6.289e-05,-2.5947e-06,100,1,0.0574,0.05,-0.0426,0
0,0,8504.9,0,0,1.9747e+05,0,0,0.0085049,0,0,0.19747,19498,-339.78,12.936,0,-234.69,-54.957,0,123.12,2653.5,0,437.64,-2006.3,0,0.00015471,0.0033345,0,0.00054996,-0.0025212,0,6.2856e-05,-2.7072e-06,100,1,0.0576,0.05,-0.0424,0
0,0,8853.8,0,0,1.9736e+05,0,0,0.0088538,0,0,0.19736,19479,-339.49,12.809,0,-234.21,-54.999,0,122.95,2649,0,438.02,-2008,0,0.0001545,0.0033288,0,0.00055043,-0.0025233,0,6.2822e-05,-2.8182e-06,100,1,0.0578,0.05,-0.0422,0
0,0,9202.6,0,0,1.9725e+05,0,0,0.0092026,0,0,0.19725,19461,-339.19,12.681,0,-233.74,-55.041,0,122.78,2644.4,0,438.39,-2009.7,0,0.00015429,0.0033231,0,0.0005509,-0.0025255,0,6.2787e-05,-2.9293e-06,100,1,0.058,0.05,-0.042,0
0,0,9551.4,0,0,1.9714e+05,0,0,0.0095514,0,0,0.19714,19442,-338.9,12.553,0,-233.27,-55.084,0,122.62,2639.8,0,438.76,-2011.5,0,0.00015408,0.0033173,0,0.00055137,-0.0025277,0,6.2753e-05,-3.0403e-06,100,1,0.0582,0.05,-0.0418,0
0,0,9900.2,0,0,1.9704e+05,0,0,0.0099002,0,0,0.19704,19424,-338.6,12.425,0,-232.8,-55.126,0,122.45,2635.3,0,439.14,-2013.2,0,0.00015387,0.0033116,0,0.00055184,-0.0025298,0,6.2719e-05,-3.1513e-06,100,1,0.0584,0.05,-0.0416,0
0,0,10249,0,0,1.9693e+05,0,0,0.010249,0,0,0.19693,19405,-338.31,12.297,0,-232.33,-55.168,0,122.28,2630.7,0,439.51,-2014.9,0,0.00015366,0.0033058,0,0.00055231,-0.002532,0,6.2685e-05,-3.2624e-06,100,1,0.0586,0.05,-0.0414,0
0,0,10598,0,0,1.9682e+05,0,0,0.010598,0,0,0.19682,19387,-338.01,12.169,0,-231.86,-55.21,0,122.11,2626.1,0,439.89,-2016.6,0,0.00015345,0.0033001,0,0.00055278,-0.0025342,0,6.265e-05,-3.3734e-06,100,1,0.0588,0.05,-0.0412,0
0,0,10947,0,0,1.9671e+05,0,0,0.010947,0,0,0.19671,19369,-337.72,12.042,0,-231.39,-55.252,0,121.95,2621.6,0,440.26,-2018.4,0,0.00015324,0.0032943,0,0.00055325,-0.0025363,0,6.2616e-05,-3.4844e-06,100,1,0.059,0.05,-0.041,0
0,0,11295,0,0,1.9661e+05,0,0,0.011295,0,0,0.19661,19350,-337.43,11.914,0,-230.92,-55.295,0,121.78,2617,0,440.64,-2020.1,0,0.00015303,0.0032886,0,0.00055372,-0.0025385,0,6.2582e-05,-3.5954e-06,100,1,0.0592,0.05,-0.0408,0
0,0,11644,0,0,1.965e+05,0,0,0.011644,0,0,0.1965,19332,-337.13,11.786,0,-230.45,-55.337,0,121.61,2612.4,0,441.01,-2021.8,0,0.00015282,0.0032829,0,0.00055419,-0.0025407,0,6.2547e-05,-3.7065e-06,100,1,0.0594,0.05,-0.0406,0
0,0,11993,0,0,1.9639e+05,0,0,0.011993,0,0,0.19639,19313,-336.84,11.658,0,-229.98,-55.379,0,121.44,2607.8,0,441.39,-2023.5,0,0.00015261,0.0032771,0,0.00055466,-0.0025428,0,6.2513e-05,-3.8175e-06,100,1,0.0596,0.05,-0.0404,0
0,0,12342,0,0,1.9628e+05,0,0,0.012342,0,0,0.19628,19295,-336.54,11.53,0,-229.51,-55.421,0,121.28,2603.3,0,441.76,-2025.2,0,0.0001524,0.0032714,0,0.00055513,-0.002545,0,6.2479e-05,-3.9285e-06,100,1,0.0598,0.05,-0.0402,0
0,0,12691,0,0,1.9618e+05,0,0,0.012691,0,0,0.19618,19276,-336.25,11.403,0,-229.04,-55.463,0,121.11,2598.7,0,442.14,-2027,0,0.00015219,0.0032656,0,0.0005556,-0.0025472,0,6.2445e-05,-4.0396e-06,100,1,0.06,0.05,-0.04,0
0,0,13054,0,0,1.9607e+05,0,0,0.013054,0,0,0.19607,19262,-335.98,11.349,0,-229.2,-55.53,0,121.61,2593.5,0,442.66,-2033.9,0,0.00015282,0.0032591,0,0.00055626,-0.0025558,0,6.2409e-05,-4.1553e-06,100,1,0.0602,0.05,-0.0398,0
0,0,13418,0,0,1.9595e+05,0,0,0.013418,0,0,0.19595,19247,-335.72,11.295,0,-229.37,-55.596,0,122.11,2588.4,0,443.18,-2040.7,0,0.00015344,0.0032527,0,0.00055691,-0.0025645,0,6.2374e-05,-4.2711e-06,100,1,0.0604,0.05,-0.0396,0
0,0,13782,0,0,1.9584e+05,0,0,0.013782,0,0,0.19584,19232,-335.45,11.24,0,-229.54,-55.662,0,122.61,2583.2,0,443.7,-2047.6,0,0.00015407,0.0032462,0,0.00055756,-0.0025731,0,6.2339e-05,-4.3868e-06,100,1,0.0606,0.05,-0.0394,0
0,0,14145,0,0,1.9573e+05,0,0,0.014145,0,0,0.19573,19218,-335.18,11.186,0,-229.71,-55.728,0,123.1,2578,0,444.22,-2054.5,0,0.0001547,0.0032397,0,0.00055822,-0.0025818,0,6.2304e-05,-4.5026e-06,100,1,0.0608,0.05,-0.0392,0
0,0,14509,0,0,1.9562e+05,0,0,0.014509,0,0,0.19562,19203,-334.91,11.132,0,-229.87,-55.794,0,123.6,2572.9,0,444.74,-2061.4,0,0.00015532,0.0032332,0,0.00055887,-0.0025904,0,6.2269e-05,-4.6183e-06,100,1,0.061,0.05,-0.039,0
0,0,14873,0,0,1.9551e+05,0,0,0.014873,0,0,0.19551,19188,-334.65,11.078,0,-230.04,-55.86,0,124.1,2567.7,0,445.26,-2068.3,0,0.00015595,0.0032267,0,0.00055952,-0.0025991,0,6.2234e-05,-4.7341e-06,100,1,0.0612,0.05,-0.0388,0
0,0,15236,0,0,1.954e+05,0,0,0.015236,0,0,0.1954,19174,-334.38,11.024,0,-230.21,-55.926,0,124.6,2562.6,0,445.78,-2075.2,0,0.00015658,0.0032202,0,0.00056018,-0.0026077,0,6.2199e-05,-4.8499e-06,100,1,0.0614,0.05,-0.0386,0
0,0,15600,0,0,1.9529e+05,0,0,0.0156,0,0,0.19529,19159,-334.11,10.97,0,-230.37,-55.993,0,125.1,2557.4,0,446.3,-2082,0,0.0001572,0.0032137,0,0.00056083,-0.0026164,0,6.2164e-05,-4.9656e-06,100,1,0.0616,0.05,-0.0384,0
0,0,15964,0,0,1.9518e+05,0,0,0.015964,0,0,0.19518,19144,-333.85,10.916,0,-230.54,-56.059,0,125.6,2552.2,0,446.82,-2088.9,0,0.00015783,0.0032072,0,0.00056149,-0.002625,0,6.2129e-05,-5.0814e-06,100,1,0.0618,0.05,-0.0382,0
0,0,16327,0,0,1.9507e+05,0,0,0.016327,0,0,0.19507,19130,-333.58,10.862,0,-230.71,-56.125,0,126.09,2547.1,0,447.34,-2095.8,0,0.00015845,0.0032007,0,0.00056214,-0.0026337,0,6.2094e-05,-5.1971e-06,100,1,0.062,0.05,-0.038,0
0,0,16691,0,0,1.9496e+05,0,0,0.016691,0,0,0.19496,19115,-333.31,10.808,0,-230.88,-56.191,0,126.59,2541.9,0,447.86,-2102.7,0,0.00015908,0.0031942,0,0.00056279,-0.0026423,0,6.2059e-05,-5.3129e-06,100,1,0.0622,0.05,-0.0378,0
0,0,17055,0,0,1.9485e+05,0,0,0.017055,0,0,0.19485,19101,-333.05,10.754,0,-231.04,-56.257,0,127.09,2536.7,0,448.38,-2109.6,0,0.00015971,0.0031877,0,0.00056345,-0.002651,0,6.2024e-05,-5.4286e-06,100,1,0.0624,0.05,-0.0376,0
0,0,17413,0,0,1.9474e+05,0,0,0.017413,0,0,0.19474,19086,-332.84,10.681,0,-230.99,-56.229,0,127.36,2532.2,0,448.15,-2114.6,0,0.00016004,0.003182,0,0.00056316,-0.0026573,0,6.1989e-05,-5.5428e-06,100,1,0.0626,0.05,-0.0374,0
0,0,17767,0,0,1.9463e+05,0,0,0.017767,0,0,0.19463,19071,-332.69,10.59,0,-230.73,-56.107,0,127.39,2528.2,0,447.16,-2117.9,0,0.00016008,0.003177,0,0.00056192,-0.0026614,0,6.1953e-05,-5.6553e-06,100,1,0.0628,0.05,-0.0372,0
0,0,18120,0,0,1.9452e+05,0,0,0.01812,0,0,0.19452,19056,-332.54,10.499,0,-230.47,-55.986,0,127.42,2524.2,0,446.18,-2121.1,0,0.00016012,0.003172,0,0.00056069,-0.0026654,0,6.1918e-05,-5.7679e-06,100,1,0.063,0.05,-0.037,0
0,0,18474,0,0,1.9441e+05,0,0,0.018474,0,0,0.19441,19041,-332.39,10.408,0,-230.21,-55.864,0,127.45,2520.2,0,445.2,-2124.3,0,0.00016016,0.003167,0,0.00055945,-0.0026695,0,6.1883e-05,-5.8804e-06,100,1,0.0632,0.05,-0.0368,0
0,0,18827,0,0,1.943e+05,0,0,0.018827,0,0,0.1943,19027,-332.24,10.316,0,-229.94,-55.742,0,127.48,2516.2,0,444.22,-2127.6,0,0.0001602,0.0031619,0,0.00055822,-0.0026736,0,6.1848e-05,-5.993e-06,100,1,0.0634,0.05,-0.0366,0
0,0,19181,0,0,1.9419e+05,0,0,0.019181,0,0,0.19419,19012,-332.09,10.225,0,-229.68,-55.62,0,127.51,2512.2,0,443.24,-2130.8,0,0.00016024,0.0031569,0,0.00055699,-0.0026776,0,6.1813e-05,-6.1055e-06,100,1,0.0636,0.05,-0.0364,0
0,0,19535,0,0,1.9408e+05,0,0,0.019535,0,0,0.19408,18997,-331.95,10.134,0,-229.42,-55.499,0,127.55,2508.2,0,442.25,-2134,0,0.00016028,0.0031519,0,0.00055575,-0.0026817,0,6.1778e-05,-6.2181e-06,100,1,0.0638,0.05,-0.0362,0
0,0,19888,0,0,1.9397e+05,0,0,0.019888,0,0,0.19397,18982,-331.8,10.042,0,-229.16,-55.377,0,127.58,2504.2,0,441.27,-2137.3,0,0.00016032,0.0031469,0,0.00055452,-0.0026858,0,6.1743e-05,-6.3306e-06,100,1,0.064,0.05,-0.036,0
0,0,20242,0,0,1.9386e+05,0,0,0.020242,0,0,0.19386,18968,-331.65,9.9511,0,-228.89,-55.255,0,127.61,2500.2,0,440.29,-2140.5,0,0.00016036,0.0031419,0,0.00055328,-0.0026898,0,6.1707e-05,-6.4432e-06,100,1,0.0642,0.05,-0.0358,0
0,0,20595,0,0,1.9375e+05,0,0,0.020595,0,0,0.19375,18953,-331.5,9.8598,0,-228.63,-55.134,0,127.64,2496.3,0,439.31,-2143.7,0,0.0001604,0.0031369,0,0.00055205,-0.0026939,0,6.1672e-05,-6.5557e-06,100,1,0.0644,0.05,-0.0356,0
