"current density im e:0","current density im e:1","current density im e:2","current density re e:0","current density re e:1","current density re e:2","electric field im e:0","electric field im e:1","electric field im e:2","electric field re e:0","electric field re e:1","electric field re e:2","joule heating e","jxb im e:0","jxb im e:1","jxb im e:2","jxb re e:0","jxb re e:1","jxb re e:2","magnetic field strength im e:0","magnetic field strength im e:1","magnetic field strength im e:2","magnetic field strength re e:0","magnetic field strength re e:1","magnetic field strength re e:2","magnetic flux density im e:0","magnetic flux density im e:1","magnetic flux density im e:2","magnetic flux density re e:0","magnetic flux density re e:1","magnetic flux density re e:2","potential im","potential re","GeometryIds","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0,0,-22388,0,0,31561,0,0,-0.022388,0,0,0.031561,749.97,-37.201,0.066732,0,-3.1831,-2.4167,0,-54.881,1322.1,0,82.044,780.36,0,-6.8966e-05,0.0016614,0,0.0001031,0.00098063,0,1.0046e-05,7.1263e-06,7,1,0.01285,0.01285,0,0
0,0,-22457,0,0,31697,0,0,-0.022457,0,0,0.031697,755.69,-37.348,0.067243,0,-3.2181,-2.4348,0,-55.042,1323.2,0,82.388,778.8,0,-6.9167e-05,0.0016628,0,0.00010353,0.00097867,0,1.009e-05,7.1484e-06,7,1,0.0129,0.0129,0,0
0,0,-22527,0,0,31834,0,0,-0.022527,0,0,0.031834,761.4,-37.496,0.067753,0,-3.253,-2.4528,0,-55.202,1324.3,0,82.731,777.24,0,-6.9369e-05,0.0016642,0,0.00010396,0.00097671,0,1.0133e-05,7.1705e-06,7,1,0.01295,0.01295,0,0
0,0,-22596,0,0,31971,0,0,-0.022596,0,0,0.031971,767.12,-37.644,0.068264,0,-3.288,-2.4709,0,-55.363,1325.5,0,83.075,775.69,0,-6.9571e-05,0.0016657,0,0.00010439,0.00097476,0,1.0177e-05,7.1926e-06,7,1,0.013,0.013,0,0
0,0,-22665,0,0,32107,0,0,-0.022665,0,0,0.032107,772.84,-37.791,0.068775,0,-3.323,-2.489,0,-55.523,1326.6,0,83.418,774.13,0,-6.9772e-05,0.0016671,0,0.00010483,0.0009728,0,1.022e-05,7.2147e-06,7,1,0.01305,0.01305,0,0
0,0,-22735,0,0,32244,0,0,-0.022735,0,0,0.032244,778.56,-37.939,0.069286,0,-3.3579,-2.5071,0,-55.683,1327.8,0,83.762,772.57,0,-6.9974e-05,0.0016685,0,0.00010526,0.00097084,0,1.0264e-05,7.2367e-06,7,1,0.0131,0.0131,0,0
0,0,-22804,0,0,32381,0,0,-0.022804,0,0,0.032381,784.27,-38.086,0.069796,0,-3.3929,-2.5252,0,-55.844,1328.9,0,84.105,771.01,0,-7.0176e-05,0.00167,0,0.00010569,0.00096888,0,1.0307e-05,7.2588e-06,7,1,0.01315,0.01315,0,0
0,0,-22874,0,0,32517,0,0,-0.022874,0,0,0.032517,789.99,-38.234,0.070307,0,-3.4279,-2.5433,0,-56.004,1330.1,0,84.448,769.45,0,-7.0377e-05,0.0016714,0,0.00010612,0.00096692,0,1.0351e-05,7.2809e-06,7,1,0.0132,0.0132,0,0
0,0,-22941,0,0,32655,0,0,-0.022941,0,0,0.032655,795.72,-38.382,0.070708,0,-3.4627,-2.5616,0,-56.165,1331.2,0,84.797,767.88,0,-7.0579e-05,0.0016728,0,0.00010656,0.00096495,0,1.0394e-05,7.3024e-06,7,1,0.01325,0.01325,0,0
0,0,-23009,0,0,32792,0,0,-0.023009,0,0,0.032792,801.44,-38.529,0.071108,0,-3.4976,-2.5798,0,-56.325,1332.3,0,85.146,766.31,0,-7.0781e-05,0.0016742,0,0.000107,0.00096297,0,1.0438e-05,7.3238e-06,7,1,0.0133,0.0133,0,0
0,0,-23076,0,0,32930,0,0,-0.023076,0,0,0.03293,807.17,-38.677,0.071508,0,-3.5325,-2.598,0,-56.486,1333.4,0,85.495,764.74,0,-7.0982e-05,0.0016756,0,0.00010744,0.000961,0,1.0482e-05,7.3453e-06,7,1,0.01335,0.01335,0,0
0,0,-23143,0,0,33068,0,0,-0.023143,0,0,0.033068,812.89,-38.825,0.071907,0,-3.5674,-2.6163,0,-56.646,1334.5,0,85.844,763.17,0,-7.1184e-05,0.001677,0,0.00010787,0.00095903,0,1.0526e-05,7.3668e-06,7,1,0.0134,0.0134,0,0
0,0,-23211,0,0,33205,0,0,-0.023211,0,0,0.033205,818.62,-38.972,0.072307,0,-3.6022,-2.6345,0,-56.807,1335.6,0,86.193,761.6,0,-7.1386e-05,0.0016784,0,0.00010831,0.00095705,0,1.0569e-05,7.3883e-06,7,1,0.01345,0.01345,0,0
0,0,-23278,0,0,33343,0,0,-0.023278,0,0,0.033343,824.35,-39.12,0.072707,0,-3.6371,-2.6527,0,-56.967,1336.8,0,86.542,760.03,0,-7.1587e-05,0.0016798,0,0.00010875,0.00095508,0,1.0613e-05,7.4097e-06,7,1,0.0135,0.0135,0,0
0,0,-23346,0,0,33480,0,0,-0.023346,0,0,0.03348,830.07,-39.268,0.073107,0,-3.672,-2.671,0,-57.128,1337.9,0,86.891,758.46,0,-7.1789e-05,0.0016812,0,0.00010919,0.00095311,0,1.0657e-05,7.4312e-06,7,1,0.01355,0.01355,0,0
0,0,-23413,0,0,33618,0,0,-0.023413,0,0,0.033618,835.8,-39.415,0.073506,0,-3.7069,-2.6892,0,-57.288,1339,0,87.24,756.89,0,-7.1991e-05,0.0016826,0,0.00010963,0.00095113,0,1.0701e-05,7.4527e-06,7,1,0.0136,0.0136,0,0
0,0,-23481,0,0,33755,0,0,-0.023481,0,0,0.033755,841.52,-39.563,0.073906,0,-3.7417,-2.7074,0,-57.449,1340.1,0,87.589,755.32,0,-7.2193e-05,0.001684,0,0.00011007,0.00094916,0,1.0745e-05,7.4742e-06,7,1,0.01365,0.01365,0,0
0,0,-23548,0,0,33893,0,0,-0.023548,0,0,0.033893,847.25,-39.711,0.074306,0,-3.7766,-2.7257,0,-57.609,1341.2,0,87.938,753.75,0,-7.2394e-05,0.0016854,0,0.00011051,0.00094719,0,1.0788e-05,7.4956e-06,7,1,0.0137,0.0137,0,0
0,0,-23608,0,0,34036,0,0,-0.023608,0,0,0.034036,853.72,-39.86,0.07472,0,-3.8197,-2.7465,0,-57.756,1342.4,0,88.307,751.99,0,-7.2578e-05,0.0016869,0,0.00011097,0.00094498,0,1.0834e-05,7.5146e-06,7,1,0.01375,0.01375,0,0
0,0,-23663,0,0,34181,0,0,-0.023663,0,0,0.034181,860.56,-40.011,0.07514,0,-3.8668,-2.7687,0,-57.895,1343.6,0,88.687,750.15,0,-7.2753e-05,0.0016885,0,0.00011145,0.00094267,0,1.088e-05,7.5323e-06,7,1,0.0138,0.0138,0,0
0,0,-23719,0,0,34327,0,0,-0.023719,0,0,0.034327,867.39,-40.162,0.075561,0,-3.9139,-2.7909,0,-58.035,1344.9,0,89.066,748.31,0,-7.2929e-05,0.00169,0,0.00011192,0.00094036,0,1.0927e-05,7.55e-06,7,1,0.01385,0.01385,0,0
0,0,-23775,0,0,34472,0,0,-0.023775,0,0,0.034472,874.23,-40.313,0.075981,0,-3.961,-2.813,0,-58.174,1346.1,0,89.446,746.47,0,-7.3104e-05,0.0016915,0,0.0001124,0.00093804,0,1.0973e-05,7.5678e-06,7,1,0.0139,0.0139,0,0
0,0,-23831,0,0,34618,0,0,-0.023831,0,0,0.034618,881.07,-40.464,0.076402,0,-4.0081,-2.8352,0,-58.314,1347.3,0,89.826,744.63,0,-7.3279e-05,0.0016931,0,0.00011288,0.00093573,0,1.1019e-05,7.5855e-06,7,1,0.01395,0.01395,0,0
0,0,-23886,0,0,34763,0,0,-0.023886,0,0,0.034763,887.91,-40.615,0.076822,0,-4.0552,-2.8574,0,-58.453,1348.5,0,90.205,742.79,0,-7.3455e-05,0.0016946,0,0.00011336,0.00093341,0,1.1066e-05,7.6032e-06,7,1,0.014,0.014,0,0
0,0,-23942,0,0,34909,0,0,-0.023942,0,0,0.034909,894.74,-40.766,0.077243,0,-4.1023,-2.8796,0,-58.593,1349.8,0,90.585,740.94,0,-7.363e-05,0.0016962,0,0.00011383,0.0009311,0,1.1112e-05,7.621e-06,7,1,0.01405,0.01405,0,0
0,0,-23998,0,0,35055,0,0,-0.023998,0,0,0.035055,901.58,-40.916,0.077663,0,-4.1494,-2.9017,0,-58.732,1351,0,90.964,739.1,0,-7.3805e-05,0.0016977,0,0.00011431,0.00092878,0,1.1158e-05,7.6387e-06,7,1,0.0141,0.0141,0,0
0,0,-24053,0,0,35200,0,0,-0.024053,0,0,0.0352,908.42,-41.067,0.078084,0,-4.1965,-2.9239,0,-58.872,1352.2,0,91.344,737.26,0,-7.398e-05,0.0016992,0,0.00011479,0.00092647,0,1.1205e-05,7.6564e-06,7,1,0.01415,0.01415,0,0
0,0,-24109,0,0,35346,0,0,-0.024109,0,0,0.035346,915.25,-41.218,0.078504,0,-4.2436,-2.9461,0,-59.011,1353.4,0,91.724,735.42,0,-7.4156e-05,0.0017008,0,0.00011526,0.00092415,0,1.1251e-05,7.6742e-06,7,1,0.0142,0.0142,0,0
0,0,-24165,0,0,35491,0,0,-0.024165,0,0,0.035491,922.1,-41.369,0.078936,0,-4.2905,-2.9681,0,-59.149,1354.7,0,92.1,733.59,0,-7.4329e-05,0.0017023,0,0.00011574,0.00092185,0,1.1297e-05,7.692e-06,7,1,0.01425,0.01425,0,0
0,0,-24222,0,0,35636,0,0,-0.024222,0,0,0.035636,928.97,-41.52,0.079408,0,-4.3366,-2.9898,0,-59.283,1355.9,0,92.461,731.79,0,-7.4498e-05,0.0017039,0,0.00011619,0.00091959,0,1.1343e-05,7.7102e-06,7,1,0.0143,0.0143,0,0
0,0,-24280,0,0,35781,0,0,-0.02428,0,0,0.035781,935.85,-41.671,0.079881,0,-4.3827,-3.0115,0,-59.417,1357.1,0,92.823,729.99,0,-7.4666e-05,0.0017054,0,0.00011664,0.00091733,0,1.1389e-05,7.7285e-06,7,1,0.01435,0.01435,0,0
0,0,-24337,0,0,35926,0,0,-0.024337,0,0,0.035926,942.73,-41.823,0.080353,0,-4.4288,-3.0332,0,-59.551,1358.4,0,93.185,728.19,0,-7.4834e-05,0.001707,0,0.0001171,0.00091507,0,1.1436e-05,7.7467e-06,7,1,0.0144,0.0144,0,0
0,0,-24394,0,0,36071,0,0,-0.024394,0,0,0.036071,949.6,-41.974,0.080825,0,-4.4749,-3.0549,0,-59.685,1359.6,0,93.547,726.4,0,-7.5002e-05,0.0017085,0,0.00011755,0.00091282,0,1.1482e-05,7.765e-06,7,1,0.01445,0.01445,0,0
0,0,-24452,0,0,36216,0,0,-0.024452,0,0,0.036216,956.48,-42.125,0.081298,0,-4.521,-3.0766,0,-59.819,1360.8,0,93.908,724.6,0,-7.5171e-05,0.0017101,0,0.00011801,0.00091056,0,1.1528e-05,7.7832e-06,7,1,0.0145,0.0145,0,0
0,0,-24509,0,0,36361,0,0,-0.024509,0,0,0.036361,963.35,-42.276,0.08177,0,-4.5671,-3.0982,0,-59.953,1362.1,0,94.27,722.8,0,-7.5339e-05,0.0017116,0,0.00011846,0.0009083,0,1.1574e-05,7.8014e-06,7,1,0.01455,0.01455,0,0
0,0,-24566,0,0,36506,0,0,-0.024566,0,0,0.036506,970.23,-42.427,0.082243,0,-4.6132,-3.1199,0,-60.087,1363.3,0,94.632,721,0,-7.5507e-05,0.0017132,0,0.00011892,0.00090604,0,1.162e-05,7.8197e-06,7,1,0.0146,0.0146,0,0
0,0,-24624,0,0,36651,0,0,-0.024624,0,0,0.036651,977.1,-42.579,0.082715,0,-4.6594,-3.1416,0,-60.221,1364.5,0,94.994,719.21,0,-7.5675e-05,0.0017147,0,0.00011937,0.00090378,0,1.1666e-05,7.8379e-06,7,1,0.01465,0.01465,0,0
0,0,-24681,0,0,36796,0,0,-0.024681,0,0,0.036796,983.98,-42.73,0.083188,0,-4.7055,-3.1633,0,-60.354,1365.7,0,95.355,717.41,0,-7.5844e-05,0.0017162,0,0.00011983,0.00090152,0,1.1713e-05,7.8562e-06,7,1,0.0147,0.0147,0,0
0,0,-24738,0,0,36941,0,0,-0.024738,0,0,0.036941,990.85,-42.881,0.08366,0,-4.7516,-3.185,0,-60.488,1367,0,95.717,715.61,0,-7.6012e-05,0.0017178,0,0.00012028,0.00089926,0,1.1759e-05,7.8744e-06,7,1,0.01475,0.01475,0,0
0,0,-24795,0,0,37086,0,0,-0.024795,0,0,0.037086,997.73,-43.032,0.084132,0,-4.7977,-3.2067,0,-60.622,1368.2,0,96.079,713.81,0,-7.618e-05,0.0017193,0,0.00012074,0.000897,0,1.1805e-05,7.8927e-06,7,1,0.0148,0.0148,0,0
0,0,-24853,0,0,37231,0,0,-0.024853,0,0,0.037231,1004.6,-43.183,0.084605,0,-4.8438,-3.2283,0,-60.756,1369.4,0,96.441,712.02,0,-7.6348e-05,0.0017209,0,0.00012119,0.00089475,0,1.1851e-05,7.9109e-06,7,1,0.01485,0.01485,0,0
0,0,-24910,0,0,37376,0,0,-0.02491,0,0,0.037376,1011.5,-43.335,0.085077,0,-4.8899,-3.25,0,-60.89,1370.7,0,96.802,710.22,0,-7.6516e-05,0.0017224,0,0.00012165,0.00089249,0,1.1897e-05,7.9291e-06,7,1,0.0149,0.0149,0,0
0,0,-24967,0,0,37521,0,0,-0.024967,0,0,0.037521,1018.4,-43.486,0.08555,0,-4.936,-3.2717,0,-61.024,1371.9,0,97.164,708.42,0,-7.6685e-05,0.001724,0,0.0001221,0.00089023,0,1.1943e-05,7.9474e-06,7,1,0.01495,0.01495,0,0
0,0,-25025,0,0,37666,0,0,-0.025025,0,0,0.037666,1025.2,-43.637,0.086022,0,-4.9821,-3.2934,0,-61.158,1373.1,0,97.526,706.62,0,-7.6853e-05,0.0017255,0,0.00012255,0.00088797,0,1.199e-05,7.9656e-06,7,1,0.015,0.015,0,0
0,0,-25082,0,0,37811,0,0,-0.025082,0,0,0.037811,1032.1,-43.788,0.086495,0,-5.0282,-3.3151,0,-61.292,1374.4,0,97.888,704.83,0,-7.7021e-05,0.0017271,0,0.00012301,0.00088571,0,1.2036e-05,7.9839e-06,7,1,0.01505,0.01505,0,0
0,0,-25139,0,0,37956,0,0,-0.025139,0,0,0.037956,1039,-43.939,0.086967,0,-5.0743,-3.3368,0,-61.425,1375.6,0,98.249,703.03,0,-7.7189e-05,0.0017286,0,0.00012346,0.00088345,0,1.2082e-05,8.0021e-06,7,1,0.0151,0.0151,0,0
0,0,-25197,0,0,38101,0,0,-0.025197,0,0,0.038101,1045.9,-44.09,0.08744,0,-5.1204,-3.3584,0,-61.559,1376.8,0,98.611,701.23,0,-7.7358e-05,0.0017302,0,0.00012392,0.00088119,0,1.2128e-05,8.0203e-06,7,1,0.01515,0.01515,0,0
0,0,-25254,0,0,38246,0,0,-0.025254,0,0,0.038246,1052.7,-44.242,0.087912,0,-5.1665,-3.3801,0,-61.693,1378,0,98.973,699.43,0,-7.7526e-05,0.0017317,0,0.00012437,0.00087893,0,1.2174e-05,8.0386e-06,7,1,0.0152,0.0152,0,0
0,0,-25311,0,0,38391,0,0,-0.025311,0,0,0.038391,1059.6,-44.393,0.088384,0,-5.2126,-3.4018,0,-61.827,1379.3,0,99.335,697.64,0,-7.7694e-05,0.0017332,0,0.00012483,0.00087668,0,1.222e-05,8.0568e-06,7,1,0.01525,0.01525,0,0
0,0,-25369,0,0,38536,0,0,-0.025369,0,0,0.038536,1066.5,-44.544,0.088857,0,-5.2588,-3.4235,0,-61.961,1380.5,0,99.696,695.84,0,-7.7862e-05,0.0017348,0,0.00012528,0.00087442,0,1.2267e-05,8.0751e-06,7,1,0.0153,0.0153,0,0
0,0,-25426,0,0,38681,0,0,-0.025426,0,0,0.038681,1073.4,-44.695,0.089329,0,-5.3049,-3.4452,0,-62.095,1381.7,0,100.06,694.04,0,-7.8031e-05,0.0017363,0,0.00012574,0.00087216,0,1.2313e-05,8.0933e-06,7,1,0.01535,0.01535,0,0
0,0,-25483,0,0,38826,0,0,-0.025483,0,0,0.038826,1080.2,-44.846,0.089802,0,-5.351,-3.4669,0,-62.229,1383,0,100.42,692.24,0,-7.8199e-05,0.0017379,0,0.00012619,0.0008699,0,1.2359e-05,8.1116e-06,7,1,0.0154,0.0154,0,0
0,0,-25541,0,0,38971,0,0,-0.025541,0,0,0.038971,1087.1,-44.998,0.090274,0,-5.3971,-3.4885,0,-62.363,1384.2,0,100.78,690.45,0,-7.8367e-05,0.0017394,0,0.00012665,0.00086764,0,1.2405e-05,8.1298e-06,7,1,0.01545,0.01545,0,0
0,0,-25598,0,0,39116,0,0,-0.025598,0,0,0.039116,1094,-45.149,0.090747,0,-5.4432,-3.5102,0,-62.496,1385.4,0,101.14,688.65,0,-7.8535e-05,0.001741,0,0.0001271,0.00086538,0,1.2451e-05,8.148e-06,7,1,0.0155,0.0155,0,0
0,0,-25655,0,0,39261,0,0,-0.025655,0,0,0.039261,1100.9,-45.3,0.091219,0,-5.4893,-3.5319,0,-62.63,1386.7,0,101.51,686.85,0,-7.8704e-05,0.0017425,0,0.00012755,0.00086312,0,1.2497e-05,8.1663e-06,7,1,0.01555,0.01555,0,0
0,0,-25712,0,0,39406,0,0,-0.025712,0,0,0.039406,1107.7,-45.451,0.091692,0,-5.5354,-3.5536,0,-62.764,1387.9,0,101.87,685.05,0,-7.8872e-05,0.0017441,0,0.00012801,0.00086087,0,1.2543e-05,8.1845e-06,7,1,0.0156,0.0156,0,0
0,0,-25770,0,0,39552,0,0,-0.02577,0,0,0.039552,1114.6,-45.602,0.092164,0,-5.5815,-3.5753,0,-62.898,1389.1,0,102.23,683.26,0,-7.904e-05,0.0017456,0,0.00012846,0.00085861,0,1.259e-05,8.2028e-06,7,1,0.01565,0.01565,0,0
0,0,-25827,0,0,39697,0,0,-0.025827,0,0,0.039697,1121.5,-45.754,0.092636,0,-5.6276,-3.597,0,-63.032,1390.3,0,102.59,681.46,0,-7.9208e-05,0.0017472,0,0.00012892,0.00085635,0,1.2636e-05,8.221e-06,7,1,0.0157,0.0157,0,0
0,0,-25884,0,0,39842,0,0,-0.025884,0,0,0.039842,1128.4,-45.905,0.093109,0,-5.6737,-3.6186,0,-63.166,1391.6,0,102.95,679.66,0,-7.9377e-05,0.0017487,0,0.00012937,0.00085409,0,1.2682e-05,8.2393e-06,7,1,0.01575,0.01575,0,0
0,0,-25942,0,0,39987,0,0,-0.025942,0,0,0.039987,1135.2,-46.056,0.093581,0,-5.7198,-3.6403,0,-63.3,1392.8,0,103.31,677.86,0,-7.9545e-05,0.0017503,0,0.00012983,0.00085183,0,1.2728e-05,8.2575e-06,7,1,0.0158,0.0158,0,0
0,0,-25999,0,0,40132,0,0,-0.025999,0,0,0.040132,1142.1,-46.207,0.094054,0,-5.7659,-3.662,0,-63.434,1394,0,103.68,676.07,0,-7.9713e-05,0.0017518,0,0.00013028,0.00084957,0,1.2774e-05,8.2757e-06,7,1,0.01585,0.01585,0,0
0,0,-26056,0,0,40277,0,0,-0.026056,0,0,0.040277,1149,-46.358,0.094526,0,-5.812,-3.6837,0,-63.567,1395.3,0,104.04,674.27,0,-7.9881e-05,0.0017533,0,0.00013074,0.00084731,0,1.282e-05,8.294e-06,7,1,0.0159,0.0159,0,0
0,0,-26114,0,0,40422,0,0,-0.026114,0,0,0.040422,1155.9,-46.51,0.094999,0,-5.8582,-3.7054,0,-63.701,1396.5,0,104.4,672.47,0,-8.0049e-05,0.0017549,0,0.00013119,0.00084505,0,1.2867e-05,8.3122e-06,7,1,0.01595,0.01595,0,0
0,0,-26171,0,0,40567,0,0,-0.026171,0,0,0.040567,1162.7,-46.661,0.095471,0,-5.9043,-3.7271,0,-63.835,1397.7,0,104.76,670.68,0,-8.0218e-05,0.0017564,0,0.00013165,0.0008428,0,1.2913e-05,8.3305e-06,7,1,0.016,0.016,0,0
0,0,-26228,0,0,40712,0,0,-0.026228,0,0,0.040712,1169.6,-46.812,0.095943,0,-5.9504,-3.7487,0,-63.969,1399,0,105.12,668.88,0,-8.0386e-05,0.001758,0,0.0001321,0.00084054,0,1.2959e-05,8.3487e-06,7,1,0.01605,0.01605,0,0
0,0,-26286,0,0,40857,0,0,-0.026286,0,0,0.040857,1176.5,-46.963,0.096416,0,-5.9965,-3.7704,0,-64.103,1400.2,0,105.48,667.08,0,-8.0554e-05,0.0017595,0,0.00013256,0.00083828,0,1.3005e-05,8.3669e-06,7,1,0.0161,0.0161,0,0
0,0,-26343,0,0,41002,0,0,-0.026343,0,0,0.041002,1183.4,-47.114,0.096888,0,-6.0426,-3.7921,0,-64.237,1401.4,0,105.85,665.28,0,-8.0722e-05,0.0017611,0,0.00013301,0.00083602,0,1.3051e-05,8.3852e-06,7,1,0.01615,0.01615,0,0
0,0,-26400,0,0,41147,0,0,-0.0264,0,0,0.041147,1190.2,-47.266,0.097361,0,-6.0887,-3.8138,0,-64.371,1402.6,0,106.21,663.49,0,-8.0891e-05,0.0017626,0,0.00013346,0.00083376,0,1.3097e-05,8.4034e-06,7,1,0.0162,0.0162,0,0
0,0,-26443,0,0,41301,0,0,-0.026443,0,0,0.041301,1198.3,-47.422,0.098011,0,-6.1564,-3.8399,0,-64.474,1404.1,0,106.61,661.2,0,-8.102e-05,0.0017644,0,0.00013397,0.00083088,0,1.3147e-05,8.4169e-06,7,1,0.01625,0.01625,0,0
0,0,-26485,0,0,41456,0,0,-0.026485,0,0,0.041456,1206.3,-47.578,0.098663,0,-6.2243,-3.866,0,-64.577,1405.5,0,107.01,658.9,0,-8.115e-05,0.0017662,0,0.00013448,0.000828,0,1.3196e-05,8.4304e-06,7,1,0.0163,0.0163,0,0
0,0,-26527,0,0,41610,0,0,-0.026527,0,0,0.04161,1214.4,-47.734,0.099315,0,-6.2923,-3.8921,0,-64.68,1406.9,0,107.42,656.61,0,-8.1279e-05,0.001768,0,0.00013499,0.00082512,0,1.3245e-05,8.4438e-06,7,1,0.01635,0.01635,0,0
0,0,-26569,0,0,41765,0,0,-0.026569,0,0,0.041765,1222.5,-47.89,0.099967,0,-6.3602,-3.9182,0,-64.782,1408.4,0,107.82,654.31,0,-8.1408e-05,0.0017698,0,0.00013549,0.00082223,0,1.3294e-05,8.4573e-06,7,1,0.0164,0.0164,0,0
0,0,-26611,0,0,41919,0,0,-0.026611,0,0,0.041919,1230.5,-48.046,0.10062,0,-6.4282,-3.9443,0,-64.885,1409.8,0,108.23,652.02,0,-8.1537e-05,0.0017716,0,0.000136,0.00081935,0,1.3343e-05,8.4707e-06,7,1,0.01645,0.01645,0,0
0,0,-26654,0,0,42074,0,0,-0.026654,0,0,0.042074,1238.6,-48.203,0.10127,0,-6.4961,-3.9704,0,-64.988,1411.2,0,108.63,649.72,0,-8.1667e-05,0.0017734,0,0.00013651,0.00081646,0,1.3393e-05,8.4841e-06,7,1,0.0165,0.0165,0,0
0,0,-26696,0,0,42228,0,0,-0.026696,0,0,0.042228,1246.7,-48.359,0.10192,0,-6.5641,-3.9965,0,-65.091,1412.7,0,109.03,647.43,0,-8.1796e-05,0.0017752,0,0.00013702,0.00081358,0,1.3442e-05,8.4976e-06,7,1,0.01655,0.01655,0,0
0,0,-26738,0,0,42383,0,0,-0.026738,0,0,0.042383,1254.7,-48.515,0.10257,0,-6.632,-4.0226,0,-65.194,1414.1,0,109.44,645.13,0,-8.1925e-05,0.001777,0,0.00013752,0.0008107,0,1.3491e-05,8.511e-06,7,1,0.0166,0.0166,0,0
0,0,-26780,0,0,42537,0,0,-0.02678,0,0,0.042537,1262.8,-48.671,0.10323,0,-6.6999,-4.0487,0,-65.297,1415.6,0,109.84,642.84,0,-8.2054e-05,0.0017788,0,0.00013803,0.00080781,0,1.354e-05,8.5245e-06,7,1,0.01665,0.01665,0,0
0,0,-26823,0,0,42692,0,0,-0.026823,0,0,0.042692,1270.9,-48.827,0.10388,0,-6.7679,-4.0748,0,-65.4,1417,0,110.25,640.54,0,-8.2184e-05,0.0017806,0,0.00013854,0.00080493,0,1.3589e-05,8.5379e-06,7,1,0.0167,0.0167,0,0
0,0,-26865,0,0,42847,0,0,-0.026865,0,0,0.042847,1278.9,-48.983,0.10453,0,-6.8358,-4.101,0,-65.502,1418.4,0,110.65,638.25,0,-8.2313e-05,0.0017824,0,0.00013905,0.00080205,0,1.3638e-05,8.5514e-06,7,1,0.01675,0.01675,0,0
0,0,-26907,0,0,43001,0,0,-0.026907,0,0,0.043001,1287,-49.14,0.10518,0,-6.9038,-4.1271,0,-65.605,1419.9,0,111.05,635.95,0,-8.2442e-05,0.0017842,0,0.00013955,0.00079916,0,1.3688e-05,8.5648e-06,7,1,0.0168,0.0168,0,0
0,0,-26949,0,0,43156,0,0,-0.026949,0,0,0.043156,1295,-49.296,0.10583,0,-6.9717,-4.1532,0,-65.708,1421.3,0,111.46,633.66,0,-8.2571e-05,0.001786,0,0.00014006,0.00079628,0,1.3737e-05,8.5782e-06,7,1,0.01685,0.01685,0,0
0,0,-26992,0,0,43310,0,0,-0.026992,0,0,0.04331,1303.1,-49.452,0.10649,0,-7.0397,-4.1793,0,-65.811,1422.7,0,111.86,631.36,0,-8.27e-05,0.0017878,0,0.00014057,0.00079339,0,1.3786e-05,8.5917e-06,7,1,0.0169,0.0169,0,0
0,0,-27034,0,0,43465,0,0,-0.027034,0,0,0.043465,1311.2,-49.608,0.10714,0,-7.1076,-4.2054,0,-65.914,1424.2,0,112.26,629.07,0,-8.283e-05,0.0017896,0,0.00014108,0.00079051,0,1.3835e-05,8.6051e-06,7,1,0.01695,0.01695,0,0
0,0,-27076,0,0,43619,0,0,-0.027076,0,0,0.043619,1319.2,-49.764,0.10779,0,-7.1756,-4.2315,0,-66.017,1425.6,0,112.67,626.77,0,-8.2959e-05,0.0017915,0,0.00014158,0.00078763,0,1.3884e-05,8.6186e-06,7,1,0.017,0.017,0,0
0,0,-27118,0,0,43774,0,0,-0.027118,0,0,0.043774,1327.3,-49.92,0.10844,0,-7.2435,-4.2576,0,-66.12,1427,0,113.07,624.48,0,-8.3088e-05,0.0017933,0,0.00014209,0.00078474,0,1.3934e-05,8.632e-06,7,1,0.01705,0.01705,0,0
0,0,-27160,0,0,43928,0,0,-0.02716,0,0,0.043928,1335.4,-50.077,0.10909,0,-7.3114,-4.2837,0,-66.222,1428.5,0,113.48,622.18,0,-8.3217e-05,0.0017951,0,0.0001426,0.00078186,0,1.3983e-05,8.6455e-06,7,1,0.0171,0.0171,0,0
0,0,-27203,0,0,44083,0,0,-0.027203,0,0,0.044083,1343.4,-50.233,0.10975,0,-7.3794,-4.3098,0,-66.325,1429.9,0,113.88,619.89,0,-8.3347e-05,0.0017969,0,0.00014311,0.00077898,0,1.4032e-05,8.6589e-06,7,1,0.01715,0.01715,0,0
0,0,-27245,0,0,44237,0,0,-0.027245,0,0,0.044237,1351.5,-50.389,0.1104,0,-7.4473,-4.3359,0,-66.428,1431.3,0,114.28,617.59,0,-8.3476e-05,0.0017987,0,0.00014361,0.00077609,0,1.4081e-05,8.6723e-06,7,1,0.0172,0.0172,0,0
0,0,-27287,0,0,44392,0,0,-0.027287,0,0,0.044392,1359.6,-50.545,0.11105,0,-7.5153,-4.3621,0,-66.531,1432.8,0,114.69,615.3,0,-8.3605e-05,0.0018005,0,0.00014412,0.00077321,0,1.413e-05,8.6858e-06,7,1,0.01725,0.01725,0,0
0,0,-27329,0,0,44547,0,0,-0.027329,0,0,0.044547,1367.6,-50.701,0.1117,0,-7.5832,-4.3882,0,-66.634,1434.2,0,115.09,613,0,-8.3734e-05,0.0018023,0,0.00014463,0.00077032,0,1.418e-05,8.6992e-06,7,1,0.0173,0.0173,0,0
